drug,system,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
Manumycin-A,Positive regulators of transcription,0.17144423634778502,0.21456340303418495,1.6155378295135137e-06,1.8979939842012072e-09,0.0002116354556662703,2.4863721193035815e-07,1.9239586878751844e-05,6.851722922363024e-08,1.577407122978412e-05,3.0759242713034e-08
Manumycin-A,RTK-JAK-STAT signaling,-0.010524771923268153,-0.005835879351011081,0.7687994977190467,0.8705876040908598,1.0,1.0,0.8392727850099593,0.8772844318146356,0.8336478868608248,0.899187722490691
Manumycin-A,Nucleolus,-0.03292751130840601,0.026828593060212368,0.35724297933412785,0.4524106788851716,1.0,1.0,0.5258295538513567,0.5538859713453971,0.4735126167902605,0.5479118545512248
Manumycin-A,Mediator complex,0.017633585671998124,0.050703921379900235,0.6214858656860212,0.15569542588399354,1.0,1.0,0.7401331673169889,0.23443794012417418,0.7226152225284211,0.23466271283762016
Manumycin-A,G1/S phase,-0.1983626238267109,-0.19029495933152277,2.882133043335955e-08,1.0033097797013113e-07,3.775594286770101e-06,1.3143358114087178e-05,9.438985716925252e-07,2.190559685681196e-06,5.207716257613932e-07,1.09263421464579e-06
Manumycin-A,Polybromo- and BAF containing complex,-0.05950710991179541,-0.04218214635491966,0.0960806978564368,0.23788732362196985,1.0,1.0,0.18509663851754737,0.3212705092214232,0.1670783816707065,0.3303523610722055
Manumycin-A,Nuclear pore,0.052293764793966295,0.04506776260365575,0.1433808723483896,0.20697166394933886,1.0,1.0,0.24714334575840838,0.29470965192786297,0.23151389991123622,0.2957813233894188
Manumycin-A,p53 regulation,0.03639582465306727,0.10848612746990176,0.3083960847434881,0.002388774731687082,1.0,0.31292948985100777,0.4752927894281993,0.00869248582919466,0.4211977803794642,0.007263353729617202
Manumycin-A,Cell projection morphogenesis,-0.07430833985478968,-0.023411662034386372,0.03769068742050785,0.512546616472144,1.0,1.0,0.0881692866444023,0.6009156008777978,0.07785013585113039,0.6008376443655558
Manumycin-A,Histone methyltransferase complex,0.027601950009150507,0.047682784885238194,0.43976103378958986,0.18183257308929734,1.0,1.0,0.5939040765611987,0.27068258039429494,0.5526013949778059,0.26540464707184347
Erastin,Cell,-0.0795666791843584,-0.015791303841100852,0.024970424478325093,0.6562789916634371,1.0,1.0,0.08087163423331824,0.7348081017770107,0.05688914098540152,0.7224583857807584
Erastin,Signaling pathways,-0.05849165832334283,0.057388649439870806,0.0993538068078994,0.1059979130711568,1.0,1.0,0.22440256365232453,0.20724965093017225,0.17156646074963824,0.17249349828970859
Erastin,Chromatin binding,0.018585448459808848,0.06358475997687214,0.600324562989905,0.07329451065105475,1.0,1.0,0.7281714606636811,0.17145680170157448,0.7037361767487925,0.12745461365426777
Erastin,CDK holoenzyme complex II,-0.012323508097051983,0.015274557283351312,0.7285622978171842,0.6671383715590276,1.0,1.0,0.8240645296597031,0.7406366667307849,0.8038638384664972,0.7323613967114464
Erastin,MAPK and MAP2K activation,-0.034500487265797714,-0.018657973103003732,0.3310725306653233,0.599019262587476,1.0,1.0,0.5191649108240721,0.6823610730344292,0.44827391748999845,0.6726130577053658
Erastin,Ubiquitin regulation of p53 activity,-0.047204068931789085,-0.07528154531509312,0.18354281512570947,0.033928928348761156,1.0,1.0,0.33864941945729493,0.09877088030417137,0.2812176465668765,0.0684676192095668
Erastin,HDACs deacetylate histones,-0.054274544390256155,-0.04543878080579219,0.12622430900657,0.20046242547294346,1.0,1.0,0.2750024830177109,0.35014103649274125,0.2088908473628667,0.2875245737622875
Erastin,EMT,-0.0777973471042907,0.014698176018632204,0.02837932009202726,0.6789899049679726,1.0,1.0,0.08645792865245515,0.7474594752168439,0.06248220053874909,0.7412306462567034
Erastin,Metabolic pathways,0.01615196263787524,0.03974114668203429,0.6488491865241475,0.26300778555348137,1.0,1.0,0.7589218163809225,0.4053414106765419,0.742892149465375,0.35672842009497213
Erastin,CDK holoenzyme complex I,-0.012269496258611946,0.060790287638945645,0.7297059957292027,0.08684669146412971,1.0,1.0,0.8240645296597031,0.18779895478850167,0.8038638384664972,0.14713125050955986
Erastin,Transcription factor (TF) binding,0.17350162975088396,0.17537131978986228,1.012148948209557e-06,7.810046536160797e-07,0.00013259151221545196,0.00010231160962370645,3.831558979389138e-05,5.115580481185322e-05,1.0897932510859066e-05,6.672496279806942e-06
Erastin,Regulation of TP53 Activity,0.04927875745812702,0.09958250928612933,0.16488456085929704,0.005030714993317975,1.0,0.6590236641246547,0.3176452569495281,0.024408283856468694,0.2584232598911415,0.013588116786075355
Erastin,Regulation of E2F transcription via DREAM complex,0.024418097581724484,0.026022154878761472,0.4912701963823747,0.463654829012379,1.0,1.0,0.6435639572609108,0.5756933228084581,0.6019304354739617,0.5580898860700304
Erastin,Protein Transport,-0.04195390132123102,-0.0021025473357949866,0.23721248176382215,0.9526018096540483,1.0,1.0,0.4088794093560619,0.9526018096540483,0.3446377276642592,0.9636358074492689
Erastin,Extended cohesin complex,-0.08081718420858779,-0.03796313920727634,0.022780404199790993,0.2847795714907164,1.0,1.0,0.08049588254257566,0.42393322574186193,0.05281828230394018,0.37970609532095523
Erastin,PML body,0.08900713295357356,0.0831742716242684,0.012130628869017501,0.019137836079837323,1.0,1.0,0.052970412728043086,0.0677582844988835,0.031210063145819165,0.04297811188214896
Erastin,Extended mismatch repair complex,-0.03309098561131266,-0.0388002700637831,0.35121355644298524,0.2742944681357278,1.0,1.0,0.5339147230645405,0.4178206433230272,0.46788789044777357,0.36885449436215917
Erastin,Regulation of beta catenin transcriptional activity,0.029978367607506003,0.0243207387156781,0.3981271223911249,0.4933991229176715,1.0,1.0,0.5668984025351888,0.598474862057546,0.5129228183991534,0.5848885693698292
Erastin,Fas,0.034008270239744204,0.02839433611190786,0.33779656682418646,0.42390372800332443,1.0,1.0,0.5206041206349227,0.5478495930606858,0.45380900310250477,0.5222387620856003
Erastin,BAF (SWI/SNF) complex,-0.06473161051920394,-0.055203277448981514,0.06817810163616889,0.11987364426261315,1.0,1.0,0.1717563714295793,0.23093304997650477,0.12638676388214326,0.19111700687710736
Erastin,Ribosome biogenesis,0.12837330062332147,0.15013296605168325,0.00029733993324043695,2.346460104751813e-05,0.03895153125449724,0.003073862737224875,0.003895153125449724,0.0005123104562041458,0.0014036587839458465,0.0001264698839558823
Erastin,Homologous recombination,0.0581807378444743,0.06247785192776295,0.10107268339263009,0.07843994647103147,1.0,1.0,0.22441561905821256,0.1750007454352955,0.1738361688109568,0.135587833445353
Erastin,Cell Proliferation,0.10810433100952098,0.09990105462916503,0.0023155753011276925,0.00489240634645971,0.3033403644477277,0.640905231386222,0.013788198383987623,0.024408283856468694,0.007885532296133538,0.013283009976916518
Erastin,Histone methyltransferase subcomplex,0.09929339835114445,0.0749356066965692,0.005139236146197934,0.03479386020390551,0.6732399351519294,1.0,0.026929597406077175,0.09908686275460049,0.015388341374901244,0.06949929890792816
Erastin,RPA complex associated proteins,0.014310071135644607,0.022524270036079357,0.6866102237697527,0.5258815120255926,1.0,1.0,0.7959817638392708,0.6262770734122967,0.7759534664026249,0.6132683508191629
Erastin,mTOR regulation of autophagy/ribosome biogenesis,0.019461356542817786,0.006724989426004601,0.5832691866428741,0.8499088731553375,1.0,1.0,0.7208326740586463,0.8698286123699157,0.6893978657162392,0.8818856426403898
Erastin,PIK3/AKT signaling,0.03463715652353214,0.03383001477750197,0.3289409937788075,0.3406955502800386,1.0,1.0,0.5191649108240721,0.48512083789875066,0.4457717605347288,0.43879259102511237
Erastin,Locomotion,0.00819682091594065,0.09429481899302128,0.8171622253637181,0.007904911362520695,1.0,1.0,0.8815942654732388,0.0345181129496737,0.8673727334718196,0.01988243305901205
Erastin,Regulation of adherens junction stability,0.06406991243821501,0.08448465892983763,0.07097704170762986,0.017324425096445273,1.0,1.0,0.1754338200698021,0.06447055500913113,0.1303456887434511,0.039699702990688
Erastin,mTOR regulation of mRNA translation,-0.046610271904865566,-0.011740323211991711,0.18911788294992493,0.7406905623420639,1.0,1.0,0.33937592693753654,0.7953316694000849,0.2877960425917541,0.794246633016183
Erastin,SMAD-TGFbeta signaling,-0.03437038963281835,-0.06065972178271711,0.33289963747497753,0.08744836826029467,1.0,1.0,0.5191649108240721,0.18779895478850167,0.4495861083424954,0.14791341065829908
Erastin,Cellular response to DNA damage,-0.16107454124191717,-0.15970186467721909,5.661795059008767e-06,6.825381142050446e-06,0.0007416951527301485,0.0008941249296086085,0.0001236158587883581,0.0002664665497588148,4.785130017613861e-05,4.361585022481017e-05
Erastin,G1 to S cell cycle control,0.02226975257835131,0.032181653479125105,0.5301660722422987,0.36474693566130867,1.0,1.0,0.6678053409975109,0.5137833179745316,0.6354931714096281,0.46297731000074543
Erastin,EGFR/PI3K signaling,0.051151423100686884,0.030243298618466603,0.14941558322861948,0.39435124768364926,1.0,1.0,0.30054978020846657,0.5384959607261327,0.23943047587705382,0.4935670074511916
Erastin,H3 acetylation and H3K4 methylation crosstalk,0.07266241618296344,0.1112018674237114,0.04058455923750981,0.0017339446205015818,1.0,0.22714674528570722,0.11076202625237053,0.009875945447204661,0.08253418773785953,0.005473415549053186
Erastin,Histone modifications in DNA damage response,0.07936514856149735,0.08156406288846448,0.025310969492870594,0.0215916832959151,1.0,1.0,0.08087163423331824,0.07443448715170732,0.057250135313370615,0.04753799179436769
Erastin,NeST:16,0.04666820682153123,0.06434809377909939,0.18841989517810576,0.0699096255061531,1.0,1.0,0.33937592693753654,0.17007812633060546,0.28701170079455646,0.12279098468790242
Erastin,NeST:163,0.09815356961688392,0.13116151070451348,0.005673887147855883,0.0002201891216706553,0.7432792163691206,0.028844774938855844,0.0285876621680431,0.0024037312449046535,0.01654126676188252,0.0008728986273462202
Erastin,Transcription coactivator activity,0.04874764768840991,0.05788686314515403,0.16948400578630096,0.10299990548001192,1.0,1.0,0.3217739820000786,0.2050552835917333,0.2635300268012513,0.1684868381004982
Erastin,Foxo signaling,-0.02255808726093076,-0.023271554770191435,0.5251446264621822,0.5119673330640215,1.0,1.0,0.6678053409975109,0.6153001892787782,0.6321036392025654,0.6006064534154044
Erastin,Neg Regulation EGFR,0.052811813774288244,0.046776441974140465,0.13664902889101826,0.1876721567966273,1.0,1.0,0.2887261739471515,0.333397707993394,0.22301647720092505,0.27291455178935997
Erastin,RNA processing 1,0.08178245633822351,0.12304216295583711,0.02118115195379322,0.000528408147154602,1.0,0.06922146727725287,0.07707585849852533,0.004614764485150191,0.04940173719786787,0.0019008183234028248
Erastin,Phosphatase 2A catalytic subunit,0.12327154926108802,0.11370709829743747,0.0005130551718954823,0.0013602544549760065,0.06721022751830819,0.17819333360185685,0.004480681834553879,0.009378596505360886,0.002203614016993711,0.004470881147060223
Erastin,Wnt/beta-catenin,0.08677989716287458,0.08045524423600824,0.014462703081934869,0.02343673540687563,1.0,1.0,0.05600731061984182,0.07872339328976173,0.036218847785215114,0.0508173076684255
Erastin,p53 regulation of cell cycle,0.1651751900510253,0.15838565003144137,3.245569134779913e-06,8.136383198742436e-06,0.0004251695566561686,0.0010658661990352591,8.503391133123373e-05,0.0002664665497588148,2.8825054688553805e-05,5.095774656742275e-05
Erastin,Regulation of immune responses,0.11704851184250233,0.11724384003569006,0.0009720656014264861,0.0009579781452879743,0.12734059378686968,0.12549513703272464,0.007958787111679355,0.006971952057373591,0.0038588058723293844,0.0032178240264801187
Erastin,Regulation of beta catenin transcription,0.06119951574128725,0.0782193606691315,0.08457426104553045,0.027576868358029527,1.0,1.0,0.19836641340701736,0.08470249874988905,0.15125226207460052,0.0580332490747288
Erastin,MDM2-p53 pathway,0.05150762682911032,0.05825025990176155,0.14660280107690937,0.10085599373456655,1.0,1.0,0.30007760845429887,0.2050552835917333,0.23588495731105583,0.16584270099449644
Erastin,RNA metabolism,0.061155552221870586,0.06239906342223928,0.08479785611292345,0.07881712962353005,1.0,1.0,0.19836641340701736,0.1750007454352955,0.15147980660172236,0.13570704027183925
Erastin,Resolution of D-loop structures,-0.1012029410153775,-0.07836079308189633,0.0043507948174310584,0.027268072910004104,0.5699541210834687,1.0,0.02374808837847786,0.08470249874988905,0.013358299712893797,0.05746033594440544
Erastin,NeST:195,0.007789155742527732,0.025000626916723247,0.8260978337779177,0.4813921776155823,1.0,1.0,0.8815942654732388,0.589367993155526,0.8750847673173091,0.5728603355122599
Erastin,Cohesin,0.12342762953888844,0.10008769669362926,0.0005047097981500936,0.004812975767375605,0.06611698355766227,0.6304998255262042,0.004480681834553879,0.024408283856468694,0.002173709048471088,0.013112648017875997
Erastin,Oncogene induced senescence,0.0539982450327754,0.06971856096221805,0.12805459132885777,0.04955519983781631,1.0,1.0,0.2750024830177109,0.12983462357507874,0.21145148904302985,0.09251873413901097
Erastin,Cytoplasm/extracellular space,0.0901254464341372,0.1553532836942662,0.011090512093392624,1.2079901500872126e-05,1.0,0.0015824670966142484,0.05151736193926849,0.0003164934193228497,0.029008793695196683,7.193032257337492e-05
Erastin,Extracellular matrix organization,-0.00460528571629154,0.02589584011498011,0.8969227848701564,0.46582818486791266,1.0,1.0,0.9108285644805464,0.5756933228084581,0.9233546940510059,0.5594208606664314
Erastin,MHC class I including non-classical MHCs,-0.08710015400956958,-0.08763173311546087,0.014122078635597557,0.013555786194594743,1.0,1.0,0.05600731061984182,0.05381236337854277,0.03546311120632486,0.032189872957557306
Erastin,Endoplasmic Reticulum protein processing,0.051749666222226764,0.0408696684315069,0.1447147587466202,0.24969064175126876,1.0,1.0,0.30007760845429887,0.40209175936181246,0.2330856565058268,0.3443102533622759
Erastin,Regulation of androgen receptor signaling pathway,0.07938530670341568,0.13023152452534045,0.025273836564851937,0.0002440226672431045,1.0,0.03196696940884669,0.08087163423331824,0.002458997646834361,0.05724851740626404,0.000960532973909427
Erastin,RAS-RAF-MAPK,-0.032858881000163466,-0.048687212498976035,0.3546031672291834,0.17014297120169353,1.0,1.0,0.5339147230645405,0.3095656837141924,0.4712055611870467,0.2525635039934488
Erastin,Structural constituent of muscle,0.0308375740749864,0.051662833916744026,0.3847475317755429,0.1456282943166738,1.0,1.0,0.5538673259625947,0.27648270370267053,0.4996321964448248,0.22378072205846647
Erastin,Beta-catenin,0.08513924094832939,0.06246755855223076,0.0164251311669803,0.07848914022599951,1.0,1.0,0.0614769195106977,0.1750007454352955,0.039846151534711466,0.135587833445353
Erastin,Actin filament-based process,0.02788843305632915,-0.030205492554736996,0.43182102131750355,0.394708993835474,1.0,1.0,0.5892557686728433,0.5384959607261327,0.5455802984002903,0.49362174885391014
Erastin,MutS homologs,0.02798584339339432,0.05080788668402609,0.43021475921134567,0.15241191330842496,1.0,1.0,0.5892557686728433,0.2812107132873756,0.5449618061887472,0.23175789970953797
Erastin,Beta-catenin destruction complex,0.00797093652475968,-0.008643903897606945,0.8221105264220536,0.8074539653147994,1.0,1.0,0.8815942654732388,0.8462117556499097,0.8720362668930285,0.8489728663825391
Erastin,Epithelial differentiation,0.007110461975584657,0.03833716369500179,0.8410236505410194,0.2802492238202079,1.0,1.0,0.8857722188203814,0.4219844634534165,0.8867578662423153,0.3746188604127269
Erastin,Lymphocyte activation,0.1332726227855903,0.13184321397873833,0.00017288333161480374,0.00020412604740616125,0.02264771644153929,0.026740512210207124,0.002830964555192411,0.0024037312449046535,0.000882378562657375,0.0008206806816431854
Erastin,PI3-K/Akt,0.04295517253968178,0.029095623070439884,0.22603356296473986,0.41254538711806443,1.0,1.0,0.3948052899784123,0.5458933910350146,0.33084242176961925,0.5110491320327796
Erastin,MAPK signaling,0.018825273162872313,-0.010271642419119981,0.5956323927463887,0.7721484360174053,1.0,1.0,0.7281714606636811,0.8223694725063422,0.7008311202490266,0.8201468523103791
Erastin,RNA processing 2,-0.03137687052936079,-0.04246296832768949,0.37673047456072406,0.23153830415246057,1.0,1.0,0.5483521351939428,0.3857846829395674,0.4902485976899489,0.32411239014039894
Erastin,Contractile fiber,-0.11485049013495172,-0.11824184369401783,0.0012117072949564545,0.0008649714245720919,0.15873365563929553,0.11331125661894403,0.008354402928383976,0.006665368036408472,0.004687602686264745,0.0029367928281367785
Erastin,MutL alpha/beta complex,0.07427118377098128,0.11937540465981827,0.036341808218263605,0.0007720305603049482,1.0,0.10113600339994822,0.103495149491142,0.0063210002124967635,0.07572818295341542,0.002661473773682848
Erastin,NeST:29,-0.005636740825687316,0.007277488148885677,0.8739725252761306,0.8377293537291215,1.0,1.0,0.8944562563372899,0.8698286123699157,0.90685465989048,0.8744425923387643
Erastin,RBL-TP53 complex,0.07478088691553333,0.06891450742615697,0.035079020459113375,0.05224213555335733,1.0,1.0,0.10211892622541895,0.13419058348019233,0.07362379193821926,0.09654034541318633
Erastin,Regulation of cellular homeostasis,-0.016999810824262433,0.07927341665315313,0.6320734489969784,0.025552449762010765,1.0,1.0,0.7527420165327651,0.08368427297058526,0.7300657324197282,0.05457669976342516
Erastin,Mismatch and excision repair,-0.08673066263353071,0.019428041782029296,0.01453624855782154,0.5843212281964778,1.0,1.0,0.05600731061984182,0.6714568499450754,0.036271401163326125,0.6613052345031412
Erastin,Extracellular matrix,-0.12844907704621966,-0.018093819699705697,0.0002954014596621146,0.6101082058051759,0.038697591215737015,1.0,0.003895153125449724,0.6890015082799831,0.0014029338205101033,0.6811719456858923
Erastin,Ubiquitin/Proteasome System,0.03256721038691259,0.030881249076044164,0.35866027198228667,0.3844511571456297,1.0,1.0,0.5339147230645405,0.5357776764476329,0.47499068875834427,0.48348577522634395
Erastin,Ribosome abundance control,0.12383735266810872,0.14637495256330127,0.0004834008013332447,3.736152364219869e-05,0.06332550497465506,0.0048943595971280285,0.004480681834553879,0.0006117949496410036,0.0021050029354455976,0.0001852754421625752
Erastin,Epigenetic modification,-0.18627248770256474,-0.14177486453225205,1.5318885804305182e-07,6.495328797440081e-05,2.006774040363979e-05,0.008508880724646506,1.0033870201819894e-05,0.0009454311916273896,2.112393726698925e-06,0.0003003134373404649
Erastin,Spliceosomal complex,-0.010390493929709506,0.008914063210878785,0.7698516783395783,0.8018901873537096,1.0,1.0,0.8546658462922437,0.8462117556499097,0.8336478868608248,0.8443210813931893
Erastin,Interferon signaling,0.02413947094634014,0.027598498170239058,0.4962267554825339,0.43701244174535425,1.0,1.0,0.6436208412694252,0.5558119404722467,0.6051733588972408,0.5340222287231391
Erastin,Transmembrane tyrosine kinase signaling,-0.03176353085888076,-0.07676340927105944,0.3708768498870909,0.030567346971884568,1.0,1.0,0.5458973857888642,0.09100732848447451,0.48625388492285815,0.0633929675986841
Erastin,Regulation of mRNA processing,0.08046656663178092,0.0735611902963322,0.023349950661205154,0.038262492182821406,1.0,1.0,0.08049588254257566,0.1066465207648852,0.05382129389943475,0.07556361521532066
Erastin,Nucleus,-0.09193871500223302,-0.0451624359141843,0.009584020098513557,0.2032131048474599,1.0,1.0,0.04650024566315837,0.3502752201975954,0.025798081498053613,0.2912041940020118
Erastin,Actin filaments,0.10445218055719487,0.09642148769607269,0.003244799547290178,0.006607323705223989,0.4250687406950133,0.8655594053843425,0.018481249595435362,0.02984687604773595,0.01048714183803949,0.017139790205630546
Erastin,Transcription elongation,0.050900447434805186,0.046706657186889725,0.15142202666991444,0.18833152970619205,1.0,1.0,0.30054978020846657,0.333397707993394,0.24166033088843197,0.27362030009069677
Erastin,Type I interferon signaling pathway,0.02480842916548222,0.03635257245039281,0.4843714494741076,0.30590467175207103,1.0,1.0,0.6409359583950313,0.4430196605695339,0.5967334785057188,0.4030864576649251
Erastin,Nuclear transport,0.12346354380429278,0.11285965018285668,0.0005028075120467879,0.0014774245658639718,0.06586778407812921,0.1935426181281803,0.004480681834553879,0.009677130906409015,0.002171465409169095,0.0047886833351302345
Erastin,Mediator/CCR-NOT complex,-0.007729293620566881,-0.040447950507730895,0.827756447734415,0.254435503442477,1.0,1.0,0.8815942654732388,0.40209175936181246,0.8762231544385223,0.3488303688642878
Erastin,Apoptosis Regulation,0.013787019895266265,-0.002343593830566262,0.6974828237634176,0.9471945848316832,1.0,1.0,0.8014934202895413,0.9526018096540483,0.7848554036908321,0.959003729933097
Erastin,Actin cytoskeleton,-0.005682096573720403,-0.020157522321907553,0.8729656278780495,0.5699981912858512,1.0,1.0,0.8944562563372899,0.6632166304170457,0.9064081684440514,0.6505666629442416
Erastin,NeST:49,-0.03583197566340503,0.05110926047948024,0.312746716956116,0.14999371904972691,1.0,1.0,0.5119425001413737,0.28070253136448897,0.42639881964875487,0.22936782718499096
Erastin,Cell motility,-0.11148483809770503,-0.09067885886349193,0.001682166600467827,0.010629079567541888,0.22036382466128535,1.0,0.011000215010030208,0.0449164330112254,0.006107080591074883,0.02606694708295764
Erastin,Checkpoint-regulated DNA repair,-0.03555192492458464,-0.02821638729267267,0.31654459932405543,0.42656991215412177,1.0,1.0,0.5119425001413737,0.5478495930606858,0.43120286840330596,0.5247010187060089
Erastin,ECM-cytoskeleton assembly,0.17248667085777775,0.13316609185368886,1.16994167309592e-06,0.00017604602087240018,0.00015326235917556552,0.023062028734284423,3.831558979389138e-05,0.0023062028734284422,1.2179790133157526e-05,0.0007301961604522772
Erastin,INSR-FOXO,-0.03824188249709419,-0.04209615636759913,0.2813090811986485,0.23559369950507936,1.0,1.0,0.4664745523673791,0.3857846829395674,0.3924540572308581,0.32803657716739126
Erastin,Integrator-PP2A complex,-0.1269056390101349,-0.14636210375579242,0.0003491483415798413,3.735198228937975e-05,0.04573843274695921,0.004893109679908747,0.004158039340632655,0.0006117949496410036,0.0016142976263632664,0.0001852754421625752
Erastin,Cell-extracellular matrix interactions,0.0764495522712269,0.058843741066436694,0.03120366344308989,0.09743127287649389,1.0,1.0,0.09290181616010852,0.20259518645747143,0.06664695507138221,0.16122311680194568
Erastin,Histone deacetylase binding,0.050127064360896555,0.06672732036208799,0.1577340169369008,0.060173614629865035,1.0,1.0,0.30840531669752247,0.15159122147139076,0.249705815332133,0.10860266612875756
Erastin,Histone acetyltransferase complex,0.07277192164493546,0.11177600372949774,0.04028300517931149,0.001640798391992826,1.0,0.2149445893510602,0.11076202625237053,0.009770208606866372,0.08202705199725087,0.005231916982175907
Erastin,Cyclin D associated events in G1,-0.03936038037229505,-0.07045268641577739,0.26747288851630424,0.04715728464575464,1.0,1.0,0.4492172871235366,0.12870008934570537,0.37710078990818857,0.08895482894303103
Erastin,Chromosome centrometric region,0.06665416425467324,0.11192381278093333,0.06032031073057453,0.0016175752646547803,1.0,0.21190235966977622,0.15494040599422085,0.009770208606866372,0.11386560194146692,0.0051894455429332955
Erastin,Transcription,-0.11099381951270006,-0.03739518847982606,0.001763393245882705,0.29204562896761654,0.23100451521063436,1.0,0.011000215010030208,0.4298649145478401,0.00628583714858869,0.3874225558962812
Erastin,Nuclear receptor signaling,-0.006630342312023551,-0.0642392849184853,0.851964118865405,0.07031884056867632,1.0,1.0,0.8857722188203814,0.17007812633060546,0.8928583965709445,0.12329271598250537
Erastin,Culin-RIng uniqutin ligase complex,0.02630241178705297,0.020063317394920996,0.45845858915407045,0.5720876277643219,1.0,1.0,0.6191554142183838,0.6632166304170457,0.5710770622855099,0.6512105364558393
Erastin,Actin and actin-associated proteins,-0.08846745191907178,-0.09811867664925072,0.012678602795180405,0.005705476204231452,1.0,0.7474173827543202,0.05357732148931074,0.026693477955511438,0.03251348057752625,0.01507396402193587
Erastin,Mitosis,0.01730048639315243,0.04301272055825919,0.6257443978777706,0.2257147259060044,1.0,1.0,0.7520414323118161,0.3840081700478776,0.7264920188063925,0.3173734786442209
Erastin,PcG protein complex,0.022458004945006396,0.004027026439645593,0.5266962779507147,0.9098464457243114,1.0,1.0,0.6678053409975109,0.9239525921696495,0.6334862654464603,0.931170971795975
Erastin,Protein nuclear transport,-0.04473959292700515,0.040244184660768796,0.20749628686235133,0.25701230163348043,1.0,1.0,0.36732450782389225,0.40209175936181246,0.31006099139507254,0.3507147032706868
Erastin,Metabolism,-0.06846891390145463,-0.12484362308668001,0.05371348540768173,0.00043629802407330054,1.0,0.05715504115360237,0.1407293317681261,0.004082502939543027,0.10398719096166954,0.0016024777893533374
Erastin,Regulation of nuclear protein ubiquitiation,-0.008503896952849649,0.013855910415630264,0.8107898709763077,0.6964515120155592,1.0,1.0,0.8815942654732388,0.7540094882151923,0.86177260119997,0.7581868261000408
Erastin,EGFR-MAPK signaling,0.006698020519810891,0.0284397607064838,0.8501224117501434,0.423162516816564,1.0,1.0,0.8857722188203814,0.5478495930606858,0.891522635938109,0.5221440160405327
Erastin,Ubiquitin regulation of mitophagy,-0.019766469600026974,-0.03619950902270489,0.5776837724015398,0.30774648176967623,1.0,1.0,0.7207292779485877,0.4430196605695339,0.68433978162413,0.40510265608588775
Erastin,NeST:78,0.1352305978494906,0.08653858141045039,0.00013849769220186658,0.014784762816219654,0.018143197678444523,1.0,0.002591885382634932,0.05696482143896396,0.0007380283801401162,0.034483156004595394
Erastin,Homologous recombination (HR) and Fanconi Anemia repair,-0.040969237267470586,-0.029949065703022026,0.2484032575575439,0.39873365030866315,1.0,1.0,0.4226081394810162,0.5384959607261327,0.35563745071080055,0.4974676970517607
Erastin,Immune system,-0.02810289010243446,-0.06399186178504328,0.42854716648391755,0.07140684693269694,1.0,1.0,0.5892557686728433,0.17007812633060546,0.5437257027544136,0.12486269563759687
Erastin,NeST:80,0.048251958983323504,0.05783475143886344,0.17386288480096668,0.10331029555003357,1.0,1.0,0.3253719701275234,0.2050552835917333,0.26847981817988176,0.16881890291543947
Erastin,TGF-beta/Smad signaling,0.001810071730137166,-0.026743646467688474,0.9591450558607737,0.4510970347322023,1.0,1.0,0.9591450558607737,0.5682087649030625,0.9721315459788114,0.5471639958325787
Erastin,Extended PRC1 complex,0.07802871951398564,0.07014414785777182,0.02788044223247943,0.04818055431513035,1.0,1.0,0.08645792865245515,0.128809237046573,0.062080273176569105,0.09048964322985055
Erastin,TNFR/Traf signaling,0.025249202707636312,-0.006884094919729583,0.47664475472154555,0.8460682094230716,1.0,1.0,0.6371475802910456,0.8698286123699157,0.5895244330623679,0.8796423447176379
Erastin,Lymphoid JAK/STAT signaling,0.011382660922879357,0.014353192701781805,0.7482338449223365,0.6861218323725189,1.0,1.0,0.8377660998703083,0.7490163336733332,0.8184634627502803,0.7484965444063842
Erastin,Positive regulators of transcription,0.19109333481732857,0.19947162264437535,7.245591682192298e-08,1.9210105284273027e-08,9.49172510367191e-06,2.5165237922397665e-06,9.49172510367191e-06,2.5165237922397665e-06,1.178592402339973e-06,2.4957260749485286e-07
Erastin,RTK-JAK-STAT signaling,0.0031476363244444245,0.021165019049909497,0.9291476901002844,0.5511652715905047,1.0,1.0,0.9362949800241328,0.6504743295347397,0.9500907523150344,0.6361671126988888
Erastin,Nucleolus,-0.1152404204612253,-0.04228537774658187,0.0011658840490751388,0.23349547454060993,0.15273081042884318,1.0,0.008354402928383976,0.3857846829395674,0.004547815695151658,0.3259661159483323
Erastin,Mediator complex,0.07181242403210857,0.08419104696048084,0.042990961806923966,0.017717099086478783,1.0,1.0,0.11493502034096,0.06447055500913113,0.08653238407232328,0.04048151128480326
Erastin,G1/S phase,-0.11567797924713046,-0.10553086233410292,0.0011163734712982265,0.0029485818172798606,0.14624492474006767,0.38626421806366174,0.008354402928383976,0.01609434241931924,0.004409394715780935,0.008704102774712183
Erastin,Polybromo- and BAF containing complex,-0.08979395188377068,-0.08840268544853444,0.01140460684151745,0.012754842004849998,1.0,1.0,0.05151736193926849,0.05221513445735468,0.02963312719812468,0.030611620811639994
Erastin,Nuclear pore,0.06194783703454824,0.07810575141760798,0.08084099850289106,0.027803110276681142,1.0,1.0,0.1961142741459024,0.08470249874988905,0.14607132143281004,0.05843113550126037
