drug,gene,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
Navitoclax,RBM10,0.13352148838461844,0.18666393866505612,1.5334441042735847e-05,1.4847583162946876e-09,0.011010128668684338,1.0660564710995857e-06,0.0001854415258570589,1.522937815856551e-08,0.00010865258554622701,8.336031896011287e-09
Navitoclax,RECQL4,-0.030569866824175247,-0.02001196502542989,0.32197191935573377,0.5157048604201029,1.0,1.0,0.5069645572311773,0.5868083831721614,0.4548386690889743,0.5810531028350473
Navitoclax,REL,-0.017923582996015645,0.022388964913865165,0.561339682413343,0.4692213378697656,1.0,1.0,0.717156391410641,0.5416413514316587,0.6797614481621029,0.5363952563468092
Navitoclax,RET,-0.023201066601050528,0.02369561721662721,0.4521901620815576,0.4436286087324892,1.0,1.0,0.6304321094651619,0.5194856722275258,0.5826335331979513,0.5120300191345113
Navitoclax,RHOA,-0.01272905300286209,0.06480227192949835,0.6798825786119589,0.03591622703769959,1.0,1.0,0.809743979114252,0.05997174654201932,0.7758765956716076,0.0550043036183469
Navitoclax,RHPN2,-0.02639732383456284,0.05525045503766573,0.3923948822503651,0.07370989653441029,1.0,1.0,0.5761544487847896,0.10980021931889333,0.5245468313469515,0.10460953196186445
Navitoclax,RICTOR,-0.1791848938111227,-0.179160237657488,6.4967335955401495e-09,6.392664175791651e-09,4.664654721597827e-06,4.589932878218406e-06,3.331896229712734e-07,5.960951789894033e-08,1.0365899381328505e-07,3.2668561410807156e-08
Navitoclax,RINT1,-0.051579495678558546,-0.05427470812088848,0.09475545478786707,0.07840063502069516,1.0,1.0,0.2134354369215703,0.1155886159032015,0.17686590087787318,0.1106288685454159
Navitoclax,RIT1,-0.033691635405452135,-0.03886688591748642,0.2750463442713684,0.20736224724428132,1.0,1.0,0.4539845406594081,0.272685152969586,0.4036449160691723,0.26324342452581817
Navitoclax,RNF139,0.026328480454877602,0.053522837014559003,0.39405365284518723,0.08319566558325908,1.0,1.0,0.5764735447493138,0.1211652898352536,0.5263128018640981,0.11668791383124862
Navitoclax,RNF43,0.02591596543439931,0.023648275417936886,0.4015089050336287,0.4445417243302441,1.0,1.0,0.5847533343086113,0.5194856722275258,0.5336934165025833,0.5128778115732971
Navitoclax,ROS1,-0.06054447736228747,-0.11978318347681041,0.04985945027478267,0.00010342231494075982,1.0,0.07425722212746555,0.12877368811976242,0.00033449199156516013,0.1064129362317383,0.0002655204605272904
Navitoclax,RPL5,0.0074371026099182775,0.08027269477277142,0.8099618357913656,0.009347038186252155,1.0,1.0,0.8761932059699883,0.018336539392702314,0.8698281412412322,0.016415426215399216
Navitoclax,RPS15,0.06370230501164381,0.20147917464907322,0.03914368945919855,6.754818926424377e-11,1.0,4.849959989172703e-08,0.1076826399682167,9.32684613302443e-10,0.08748690749168735,4.727824522345445e-10
Navitoclax,RPS6KA4,0.019098603529750173,0.0017015525637664977,0.5364809485672266,0.9573293809513073,1.0,1.0,0.6968517393669839,0.9662790044819324,0.6577942013455564,0.9653967633750542
Navitoclax,RPS6KB1,-0.032813317124845844,-0.007183747364591066,0.2877502661917877,0.8147014101548304,1.0,1.0,0.4685118947388144,0.8502261809464655,0.41796442126733063,0.8488895089967371
Navitoclax,RPS6KB2,0.10100453839910145,0.07080432466864564,0.0010726696560310334,0.02188648444924124,0.770176813030282,1.0,0.00681572400911754,0.03928623958638802,0.004371864596198384,0.03538283596222522
Navitoclax,RPTOR,-0.0936246827266802,-0.19861020152528808,0.0024253768368462936,1.2242296065778646e-10,1.0,8.789968575229068e-08,0.012618989629388688,1.5981761045871034e-09,0.008783962516295781,8.292423184178366e-10
Navitoclax,RSF1,0.07744906434125143,0.05582752326435541,0.012145995624873729,0.0707457417227948,1.0,1.0,0.04317240029039276,0.10582383866034721,0.03369281980164587,0.10076794688107124
Navitoclax,RUNX1,0.059787976301692476,-0.021138641784320376,0.052879433399526166,0.49240852834143345,1.0,1.0,0.13368814500302742,0.5656789173586387,0.11145039094185848,0.5588240095086657
Navitoclax,RUNX1T1,-0.09841450243697497,-0.05576714096144953,0.0014344803692236674,0.07054506104475444,1.0,1.0,0.008655100042878934,0.10576736598501506,0.005625323834676934,0.100515337516389
Navitoclax,RXRA,-0.09177845844765109,-0.12014042933408668,0.0029518543711553047,9.860725110377722e-05,1.0,0.07080000629251204,0.01446013668970858,0.00032036201942313143,0.010368192931868777,0.0002542190531149445
Navitoclax,SCG5,0.23817784289757526,0.15613539267220586,1.2212453270876722e-14,4.2605573735698954e-07,8.768541448489486e-12,0.0003059080194223185,2.1921353621223716e-12,2.528165449771227e-06,6.49521588776999e-13,1.6258477762492422e-06
Navitoclax,SDHA,-0.12094756982276256,-0.018046694697358326,8.951846434368527e-05,0.5576681521079623,0.06427425739876602,1.0,0.0008685710459292705,0.623684942700182,0.000518689367037789,0.6203032272866257
Navitoclax,SDHAF2,-0.042400429222803473,-0.07253392260932404,0.16957928397852529,0.018692177810616384,1.0,1.0,0.3246878023908831,0.03415008566926861,0.2797960763613508,0.030560114614093123
Navitoclax,SDHB,-0.021409049455925967,0.12960987719716752,0.48784987807333824,2.6982465889613394e-05,1.0,0.019373410508742417,0.6659243582826176,0.00010360112571520009,0.616321781448663,7.705698578220385e-05
Navitoclax,SDHC,0.03308779734204365,0.03219736253729028,0.28408153140232306,0.297632398093135,1.0,1.0,0.46675180674340494,0.37491238917696657,0.4141533797905948,0.3624594688297458
Navitoclax,SDHD,0.09804606406957224,0.09819970318910481,0.0014987475063628075,0.0014732506040102678,1.0,1.0,0.008925966563092533,0.0034795853081558297,0.005848373421567912,0.0030273139051162573
Navitoclax,SEC23B,0.009896004224170512,0.008675133233033058,0.7488857407012377,0.7799080680856483,1.0,1.0,0.8461434915621321,0.8198740745029216,0.8278638188809649,0.8201742847096235
Navitoclax,SEMA3C,0.2192700185395747,0.16037285165014079,1.2396750292964498e-12,2.055809567025335e-07,8.90086671034851e-10,0.00014760712691241906,1.3009326949031674e-10,1.294799358880869e-06,4.377475431318939e-11,8.227057700645745e-07
Navitoclax,SETBP1,0.13043657414046492,0.17401745877838826,2.4008823224175302e-05,1.7375871852465252e-08,0.017238335074957867,1.2475875990070051e-05,0.00027362436626917247,1.4506832546593083e-07,0.00016211600383972914,8.363715747532995e-08
Navitoclax,SETD2,-0.0087153093567698,-0.05035062552048962,0.7774568321715032,0.10248837585028037,1.0,1.0,0.8601140300448987,0.14629553451391908,0.8469731982094565,0.14076834789192025
Navitoclax,SF1,0.02961078012672741,0.08083330169525259,0.3377657073834708,0.008863981816548572,1.0,1.0,0.5245327147721937,0.017629747768093833,0.47075207615916925,0.015685370164588725
Navitoclax,SF3B1,0.09204223493224846,0.09896481668334522,0.0028779076889522415,0.0013520794462664742,1.0,0.9707930424193285,0.014250604970122134,0.0032359768080644285,0.010170653260054353,0.0027996915426656914
Navitoclax,SGK1,0.10803334035968874,0.11107815970808137,0.00046810660738860754,0.00032172984986234,0.3361005441050202,0.2310020322011601,0.0032951033735786296,0.0008988405922224129,0.0021533403786760507,0.0007502095768373264
Navitoclax,SH2B3,0.02194271921527765,-0.053316189596803,0.4775476447262399,0.08381129194862047,1.0,1.0,0.6543496353309929,0.1218147927512338,0.6055261967566273,0.11741757584216488
Navitoclax,SH2D1A,0.12282589608194847,0.142430465437416,6.96604534993206e-05,3.9706555596819015e-06,0.05001620561251219,0.0028509306918516053,0.0006907879467829809,1.8880335707626525e-05,0.0004133570711777867,1.3137929455537352e-05
Navitoclax,SHQ1,0.015096188344736194,0.07316957981043844,0.6251805195757185,0.017838043318584962,1.0,1.0,0.7595255720056953,0.03284029513524103,0.7318182795757122,0.02929151538649286
Navitoclax,SKP1,-0.045317510795683,-0.04723158155115917,0.1420963054339932,0.12555810082864594,1.0,1.0,0.2865874924202447,0.17504993474751027,0.24354520939313418,0.16866364152472926
Navitoclax,SLC26A3,0.16731726640228461,0.17170327721709627,6.01567669011871e-08,2.6776018069440966e-08,4.3192558635052336e-05,1.9225180973858613e-05,1.8779373319587973e-06,2.0452320184955972e-07,7.73598065105415e-07,1.2480899142958222e-07
Navitoclax,SLC47A2,-0.1573049414896697,-0.22036344185864504,3.490353717161554e-07,9.261480471423056e-13,0.0002506073968921996,6.649742978481754e-10,7.594163542187866e-06,1.7972278320220957e-11,3.821205543464289e-06,8.866323971309006e-12
Navitoclax,SLIT2,0.037647004055105376,0.031061698403872864,0.2229013523783805,0.3150267718581732,1.0,1.0,0.38287839953989755,0.3899814175761523,0.3444257625703239,0.38041635127260265
Navitoclax,SLX4,0.013258350708978194,-0.12792323621155213,0.6679221403828117,3.381198121465978e-05,1.0,0.024277002512125723,0.8006145188561917,0.00012386225771492714,0.7660057958009701,9.501762235665645e-05
Navitoclax,SMAD2,-0.012039141557266077,0.09966507024927673,0.6963295257406912,0.0012493059542637575,1.0,0.8970016751613779,0.8209599334676786,0.0030100727354408652,0.7882768616189456,0.002605669354136174
Navitoclax,SMAD3,0.07628155008065401,0.016716490748268878,0.013508923445155308,0.5892198935540505,1.0,1.0,0.047314180651812254,0.6498615723069251,0.036716998234529376,0.6504444077977833
Navitoclax,SMAD4,0.08222842050141932,0.04296441344358848,0.007752623807422365,0.16441944470884273,1.0,1.0,0.030252086378963358,0.2219044385356186,0.023217451068735177,0.21496782027486933
Navitoclax,SMARCA1,0.021374181387736082,0.019313727916565653,0.48903794999613615,0.5325530695523772,1.0,1.0,0.6662794081541286,0.6012155722305139,0.6172796626379592,0.5965259031803539
Navitoclax,SMARCA4,0.0036759842121617033,0.0015439158804549612,0.9055382720313807,0.961399041666275,1.0,1.0,0.9450239524978654,0.9667850306952177,0.9392547055181948,0.9685937959537683
Navitoclax,SMARCB1,-0.03924287960415981,-0.09703941422428242,0.2036230481525796,0.0016577196188121146,1.0,1.0,0.358336638660667,0.003877012007514978,0.32161616551468847,0.0033781722411743566
Navitoclax,SMARCE1,-0.007726262800251074,-0.03253095273296652,0.8021205831913916,0.29116151494654563,1.0,1.0,0.8739341103663416,0.36740591868474476,0.8638838680971287,0.3553325230565775
Navitoclax,SMC1A,-0.01810622892633025,-0.0014968643314610067,0.5573595820120252,0.9600277684021317,1.0,1.0,0.7133407841080821,0.9667600809435211,0.6763164253710814,0.9676222942175474
Navitoclax,SMC3,-0.020719835066776885,-0.05703727363277168,0.5019581974371143,0.06437911179564759,1.0,1.0,0.6749175763293035,0.09731411004057888,0.628980777940398,0.09263367188231457
Navitoclax,SMO,0.0055484645548384785,-0.0015674986682851543,0.8576942431923942,0.9582042495698271,1.0,1.0,0.9082956734692317,0.9662790044819324,0.9052913878899508,0.966052868510839
Navitoclax,SNCAIP,0.048721750586991665,0.06869547403541539,0.11467712127753238,0.02614787093858828,1.0,1.0,0.24356996029775604,0.046128185095593084,0.2061030615200707,0.04145171223677583
Navitoclax,SOCS1,-0.017552089006079654,-0.10036965631196555,0.5694772030530828,0.0011401279097396078,1.0,0.8186118391930384,0.7226398329493119,0.0028034652027158847,0.6869124431618874,0.002393018774742134
Navitoclax,SOD2,0.01541381886803721,-0.14186451999373373,0.6179144987216101,4.2693091155676655e-06,1.0,0.003065363944977584,0.7558136457957684,2.0035058463905775e-05,0.7260263631508785,1.4055929438185329e-05
Navitoclax,SOX10,0.21917259856421567,0.12672902456795232,1.2683187833317788e-12,4.0570030324760253e-05,9.106528864322172e-10,0.029129281773177862,1.3009326949031674e-10,0.00014492179986655654,4.460340668239431e-11,0.0001122876264947428
Navitoclax,SOX17,0.039999909313517656,0.0614414810612721,0.19530287324340234,0.04670231240256428,1.0,1.0,0.348267140002268,0.07435090976727529,0.3121947227950194,0.06940102167307587
Navitoclax,SOX2,-0.17451039712759422,-0.2222148721093754,1.5854170865026163e-08,5.975220318532593e-13,1.1383294681088785e-05,4.2902081887064014e-10,7.11455917568049e-07,1.261825937854824e-11,2.3152463758146682e-07,5.870296267329169e-12
Navitoclax,SOX9,-0.07061144060340074,-0.005023989007829356,0.02218442946740984,0.8694223048477885,1.0,1.0,0.0711090194535726,0.8956172379924134,0.055499722500349354,0.8950821577928719
Navitoclax,SPEN,-0.024878338724795102,0.13075469456208125,0.4201917422372061,2.2892335952651166e-05,1.0,0.016436697214003537,0.6046045509545371,8.836933986023407e-05,0.5523842097487587,6.616583917076231e-05
Navitoclax,SPINK1,-0.12274215058662849,-0.03830523202288619,7.023331492361784e-05,0.2139949750720893,0.05042752011515761,1.0,0.0006907879467829809,0.2798695666698727,0.00041646953983612615,0.27032275638507103
Navitoclax,SPOP,0.030746521712060708,0.04464109264498199,0.3195557396476545,0.14854712216657506,1.0,1.0,0.5042659803670679,0.20276964584715,0.4530676736554535,0.196391285037166
Navitoclax,SPRED1,0.026582779541264787,-0.003808568404273253,0.389499818051775,0.9005120652144103,1.0,1.0,0.5752881157761385,0.919023621624897,0.5220800299212964,0.9208179389849702
Navitoclax,SPTA1,-0.007393349774961496,-0.042195811515475294,0.8104682983006684,0.17109180947866065,1.0,1.0,0.8761932059699883,0.22980880699821005,0.8698299524362928,0.22234193521389747
Navitoclax,SQSTM1,-0.23997061748243367,-0.2370278690243062,7.771561172376096e-15,1.5765166949677223e-14,5.579980921766037e-12,1.1319389869868246e-11,1.8599936405886788e-12,6.658464629334262e-13,4.319985229754351e-13,1.9829588093199847e-13
Navitoclax,SRC,-0.05489970188862091,-0.0660037709136892,0.0753452715335281,0.03235101142656793,1.0,1.0,0.17737018020023992,0.055279145311596736,0.14683891869099258,0.05012341565389485
Navitoclax,SRSF2,0.029202771652886695,-0.0016661939311120853,0.34446718347344274,0.9556566691834056,1.0,1.0,0.52847743105541,0.9662790044819324,0.4770823425184348,0.9645001595038329
Navitoclax,STAG1,-0.07802162261508494,0.08977081547077528,0.011498239515913777,0.003651253263905918,1.0,1.0,0.041907289200132446,0.00792024121898625,0.032248968642289426,0.006974164117301406
Navitoclax,STAG2,-0.04119785743161392,-0.0033763244100124224,0.18200383945612808,0.9116080636152684,1.0,1.0,0.3359351072737788,0.9284178576961174,0.2952080347804969,0.9298040807628185
Navitoclax,STAT3,0.01156088140317542,-0.07271332801986345,0.7083838878157469,0.018402116113478417,1.0,1.0,0.8243430007321009,0.033705916758871184,0.7978347160026765,0.03013735647856492
Navitoclax,STAT4,0.0015152244774037055,-0.0458726999710209,0.961166305616779,0.13679579951296184,1.0,1.0,0.9775034099615401,0.18852089069156738,0.9764660876304879,0.18247911574604106
Navitoclax,STAT5A,-0.03530268658618678,-0.0568010725762887,0.2527521039495779,0.06549083997683236,1.0,1.0,0.42500236682856424,0.09878660315833115,0.37962885418145476,0.09404346980880657
Navitoclax,STAT5B,-0.09621894910862083,-0.145815823869228,0.0018300121450829376,2.2916811865947295e-06,1.0,0.0016454270919750158,0.010265224376324603,1.1751730153243575e-05,0.006900387151875094,7.89173665215835e-06
Navitoclax,STAT6,-0.10952753485626412,-0.2669446619517504,0.00038886577148766754,0.0,0.2792056239281453,0.0,0.002792056239281453,0.0,0.0018308565503484938,0.0
Navitoclax,STK11,-0.019268857318251682,-0.11535238710291024,0.5323513577531278,0.00018485063069340057,1.0,0.1327227528378616,0.6962263658774969,0.0005530114701577568,0.6549210290204067,0.0004510543851754006
Navitoclax,SUFU,0.16619453505588494,0.17025019394251475,7.367343868303067e-08,3.503097456558635e-08,5.289752897441602e-05,2.5152239738090998e-05,2.204063707267334e-06,2.566555075315408e-07,9.266720404277259e-07,1.5910747330368581e-07
Navitoclax,SUZ12,0.04311539198242508,0.05156014783557303,0.16273016904076254,0.09514721702645068,1.0,1.0,0.3175007102480095,0.13690521407813946,0.2709339394116348,0.13156610847374403
Navitoclax,SYK,-0.022333076367987415,-0.09474830751385198,0.4692756718844753,0.0021310986200451243,1.0,1.0,0.6454787977261557,0.004826904760859303,0.5979413175032,0.004253311491848225
Navitoclax,TAF1,0.12861105897163633,0.189066407964348,3.116254872281843e-05,9.13422892878657e-10,0.02237470998298363,6.558376370868757e-07,0.00034960484348411924,1.0247463079482433e-08,0.00020527256865122598,5.321197866830634e-09
Navitoclax,TANC1,0.017342517229652125,-0.003912716214967736,0.5746129415686891,0.8978413404908223,1.0,1.0,0.7238106878005593,0.919023621624897,0.6907862570888552,0.9188503372929
Navitoclax,TAP1,0.013660220572991792,0.0010135052924570194,0.658477339937638,0.9750992728209751,1.0,1.0,0.7919375713152833,0.9791905984412029,0.7584503205158288,0.9799901241835439
Navitoclax,TAP2,0.023919051173577992,0.008625687124044039,0.43877845862054055,0.7811375951359278,1.0,1.0,0.6189448591150257,0.8199660720871289,0.5701274618420415,0.821367039259355
Navitoclax,TBC1D12,0.035145398681065115,0.16608432297897777,0.2551903349290421,7.479170105462174e-08,1.0,5.370044135721841e-05,0.42628267315735535,5.163503976655616e-07,0.3825191241733867,3.212389313492627e-07
Navitoclax,TBL1XR1,-0.0748197012714754,-0.06776258041309528,0.015372453419013166,0.028018355169803444,1.0,1.0,0.051818880539208696,0.04906629027297286,0.040841522867165414,0.044100502035627785
Navitoclax,TBX3,-0.08938375104956534,-0.23173420176733558,0.003789737929647208,5.928590951498336e-14,1.0,4.256728303175805e-11,0.017531810473668443,1.9348765014435476e-12,0.012779797260994263,6.856475119209351e-13
Navitoclax,TCF3,-0.13726465711280217,-0.13575467059056615,8.755801043758282e-06,1.0831486250806321e-05,0.006286665149418447,0.007777007128078939,0.00012159187219463484,4.713337653381175e-05,6.623352220634009e-05,3.325876177368042e-05
Navitoclax,TCF7L2,0.08347350880781415,0.20184629905074095,0.006872068384743413,6.238987104723037e-11,1.0,4.479592741191141e-08,0.02771991629351556,9.214142782099088e-10,0.020973703381048404,4.4025481485908017e-10
Navitoclax,TCL1A,0.014612749670487785,-0.06616969007940791,0.6363095766922182,0.03191912132912633,1.0,1.0,0.7704389141062609,0.05469672819645037,0.7410710074047245,0.04951659153254456
Navitoclax,TERT,0.16556886247880026,0.12347228821587529,8.243736870916507e-08,6.369249272308863e-05,5.919003073318052e-05,0.04573120977517764,2.367601229327221e-06,0.00021864211757432973,1.027902125612397e-06,0.0001698466472615697
Navitoclax,TET1,0.042438878045116146,0.04364009400462041,0.16942974425556168,0.1578759180603675,1.0,1.0,0.3246878023908831,0.21387718710819598,0.2796095536672461,0.20751470785783774
Navitoclax,TET2,0.062268466497299606,0.026065423059016705,0.04377519231043192,0.3993076760538039,1.0,1.0,0.11555363264297837,0.4746736943818397,0.09567911135126368,0.46719648789782375
Navitoclax,TFDP1,0.004330220284681594,0.04263263730851456,0.8887736421021726,0.1677063210721128,1.0,1.0,0.9318186555764254,0.2259158321384184,0.9295549527011797,0.2186348407258774
Navitoclax,TFF1,0.08178573017176295,0.12538099095133615,0.008089273162255717,4.8960423187471847e-05,1.0,0.035153583848604786,0.031226334034944115,0.0001722405420339751,0.02402522494518968,0.00013319955989367143
Navitoclax,TGFBR1,-0.22380869844218557,-0.3187779088364576,4.2099657093785936e-13,0.0,3.02275537933383e-10,0.0,6.04551075866766e-11,0.0,1.5909238838599107e-11,0.0
Navitoclax,TGFBR2,-0.17117635487823613,-0.3032034936733989,2.9550679681022984e-08,0.0,2.1217388010974503e-05,0.0,1.1787437783874723e-06,0.0,4.0999783596085996e-07,0.0
Navitoclax,TIGIT,-0.05864338358687822,-0.09386070321022642,0.05748573418547953,0.002345675637685396,1.0,1.0,0.14281922887603565,0.005246713731645216,0.11940624053570194,0.004641787159921308
Navitoclax,TLR4,-0.039038703198184206,-0.10949389393680047,0.20598446331494724,0.0003866064721049778,1.0,0.27758344697137405,0.36072401136617593,0.0010759048332223801,0.32445377256336116,0.00089088027912717
Navitoclax,TMEM127,0.005619173081002925,-0.0717133970837421,0.8558966300803359,0.020070363723849294,1.0,1.0,0.9082956734692317,0.03639020493364594,0.9039549733933747,0.03261528740940881
Navitoclax,TMEM173,-0.02529304526939671,-0.07911509605515678,0.412490210315835,0.010322521135385898,1.0,1.0,0.5959114104763974,0.020031270743802905,0.5445932657188529,0.017913160544307128
Navitoclax,TMPRSS2,-0.008494388515358872,-0.0893672750982735,0.7829474553861355,0.0037676269951907315,1.0,1.0,0.8635273010249543,0.00812360953264674,0.8502489633989089,0.007180257397136999
Navitoclax,TNF,-0.097989723263847,-0.16643584645946552,0.0015042367049222793,6.894606019436367e-08,1.0,4.950327121955311e-05,0.008925966563092533,4.806142836849817e-07,0.005867136011593644,2.977640374108458e-07
Navitoclax,TNFAIP3,-0.05056546104472546,-0.1835658859684097,0.10142406795888359,2.6997692970098797e-09,1.0,1.9384343552530936e-06,0.22476074319283465,2.730189232750836e-08,0.18680414055873043,1.4611314235576082e-08
Navitoclax,TNFRSF14,-0.010136501220200704,0.04669492022862865,0.7424117057758788,0.13073155952199866,1.0,1.0,0.8434360834605712,0.18155756235356874,0.8232457216171135,0.17514898411468519
Navitoclax,TNFRSF17,-0.09063290496103452,-0.11302207595134844,0.0033289478776086234,0.0002489190109227213,1.0,0.17872384984251388,0.015724898527124945,0.0007148953993700555,0.01147288596539036,0.0005945900188827742
Navitoclax,TNFRSF9,0.03822979227612904,0.021058688359030582,0.21581859433104778,0.49609450733915095,1.0,1.0,0.37520036496293535,0.5690029652867578,0.3361339495221091,0.5624885215467988
Navitoclax,TOP1,0.049814469997905814,0.24219186722942282,0.10676548161573729,4.218847493575595e-15,1.0,3.029132500387277e-12,0.23431564154499548,2.3301019233748287e-13,0.19468600838120476,5.626871517747264e-14
Navitoclax,TOP2A,0.07752637632903306,0.02854253836057901,0.01206020369219174,0.35594822350927613,1.0,1.0,0.043080727616883925,0.4309794679252281,0.033519585487717427,0.42272224586573715
Navitoclax,TP53,-0.09303062285881286,-0.12277731641609523,0.002584572789869677,6.908220162049616e-05,1.0,0.049601020763516246,0.013161157894513673,0.00023178047085755255,0.009278616315632138,0.00018302959691334408
Navitoclax,TP63,0.11852670902715838,0.12052619160133997,0.00012393468237248406,9.491091131619278e-05,0.08898510194344356,0.06814603432502642,0.0011263936954866273,0.00031116910650696994,0.000692491065707732,0.00024564506215089127
Navitoclax,TPM1,0.06653602640377204,0.05936616463403336,0.03120523321670876,0.054636871730482595,1.0,1.0,0.09070994918865138,0.08491184827378032,0.07298068816577806,0.07989668819243687
Navitoclax,TPMT,0.0025287138935125315,0.07783513635840032,0.9350341512367777,0.011731484112174062,1.0,1.0,0.9624396330340078,0.02252194008700796,0.9597634318627682,0.02011111562086982
Navitoclax,TPRX1,0.004429889226557189,0.10128825513673935,0.8862238225545054,0.0010381955936102916,1.0,0.7454244362121893,0.9318186555764254,0.00257042909038686,0.9281434292648754,0.0021972717353343826
Navitoclax,TRAF2,-0.11096431253031434,-0.20773186836709798,0.0003255668307704518,1.6754819753828087e-11,0.23375698449318438,1.2029960583248567e-08,0.0024349685884706707,2.7340819507383105e-10,0.0015759698584535057,1.299365679558801e-10
Navitoclax,TRAF3,-0.04011241964144233,-0.06212046839563055,0.1937868986391318,0.04398505026822752,1.0,1.0,0.34784748305724156,0.07081001366050978,0.31020195438263487,0.06580572896528014
Navitoclax,TRAF7,0.01969739751281942,0.10178914318419206,0.5237759852217563,0.0009800426811292784,1.0,0.7036706450508219,0.6900388208976532,0.0024518140942537347,0.6476541172030212,0.0020844353840063844
Navitoclax,TSC1,0.004420869088709365,-0.08472517694541479,0.8864545356802065,0.006021796624163134,1.0,1.0,0.9318186555764254,0.012532318771446754,0.9281434292648754,0.011039106322082885
Navitoclax,TSC2,-0.051475056141683434,-0.09523643494072492,0.09542562362605778,0.002020915346799379,1.0,1.0,0.21411124301096715,0.004621073945866096,0.17773177111156804,0.004047467835430834
Navitoclax,TSHR,0.015479709406600968,-0.10293643803758552,0.6164118446635718,0.0008480689210270675,1.0,0.6089134852974345,0.7552622943147518,0.0021685379333972517,0.7247549745662302,0.0018221849934087816
Navitoclax,TUSC3,-0.009514456392483063,0.00767742063387683,0.7576898515321786,0.804819661263843,1.0,1.0,0.8473852233646483,0.8411361234169421,0.8330102115279332,0.839725591828267
Navitoclax,TYMS,-0.08401502538232389,-0.10073414773424479,0.006502924288589007,0.001093640373801108,1.0,0.7852337883891956,0.026528975222766517,0.0026983978982446583,0.020029462318774838,0.002304427845602922
Navitoclax,U2AF1,0.05998303624870547,0.1170746977029976,0.05211030316670384,0.00014978638454299364,1.0,0.10754662410186944,0.13328670682531552,0.00046759401783421495,0.11017972321087614,0.00037213364741131295
Navitoclax,UBE2T,-0.006108255681273657,-0.07784365726020095,0.8428862091040328,0.011614641930742575,1.0,1.0,0.9019259286686967,0.02241750781256228,0.8941526197537979,0.019930642277490147
Navitoclax,UMPS,0.05183298348471076,0.023318292611344126,0.0932934657189024,0.4509360525793311,1.0,1.0,0.21324819157118038,0.5247521649140353,0.1747044813073104,0.518865522038397
Navitoclax,UPF1,-0.009751116832696883,0.09501805314238704,0.7518656652042344,0.002092209717518445,1.0,1.0,0.8461434915621321,0.0047538182822096315,0.8299903358615865,0.004180537784355037
Navitoclax,VEGFA,0.040169718685672026,-0.06026374108794138,0.1934126202633475,0.05069198752036064,1.0,1.0,0.34784748305724156,0.07946909833977935,0.3098996798828242,0.07471128369405187
Navitoclax,VHL,-0.10386377782266219,-0.17317768347830054,0.00076793338889658,1.9962989483701676e-08,0.5513761732277445,1.4333426449297804e-05,0.005153048347922845,1.616742662561658e-07,0.0032803738615433484,9.518600851774966e-08
Navitoclax,VSIR,-0.08029745302492305,-0.12328132464778394,0.009298355050535223,6.44886902236852e-05,1.0,0.04630287958060597,0.035137994348864686,0.0002194449269223032,0.026911194865774767,0.00017170310678413863
Navitoclax,WEE1,0.04262754231283518,0.06049558839897879,0.1675409228614373,0.05018961008863054,1.0,1.0,0.32424361890704034,0.07920030778821259,0.2770164251341669,0.0740976148943867
Navitoclax,WISP3,0.11541431043709426,0.17524432351282987,0.00018592426125785266,1.3785451002945592e-08,0.1334936195831382,9.897953820114935e-06,0.0014669628525619584,1.1783278357279685e-07,0.00098096964788589,6.7142705393657e-08
Navitoclax,WNT7A,0.044919869893494564,0.08304907824341402,0.145838889197198,0.0071656989059785126,1.0,1.0,0.2904831864533008,0.014616397200262988,0.24872489521909724,0.012940612402831873
Navitoclax,WRN,0.09342455508296817,0.14767905626264657,0.0024842414464314455,1.7273337542533795e-06,1.0,0.0012402256355539265,0.01276841268436597,9.186856559658715e-06,0.008966998032029048,6.0745745414886195e-06
Navitoclax,WT1,0.016341452679150797,0.07364193009310148,0.59690919669861,0.017113212113235576,1.0,1.0,0.7389324193613827,0.03175009379148099,0.708755000696652,0.028268296696249567
Navitoclax,XPA,-0.0010499859810958068,-0.05874832669106406,0.9725689164097113,0.0567825565856368,1.0,1.0,0.9793891752905649,0.08767715188921983,0.9823744177943813,0.08273947362453013
Navitoclax,XPC,0.02408857534758586,0.08916879636734053,0.4355393304047679,0.0038854664924710125,1.0,1.0,0.6163905404336684,0.008352589645491577,0.5670303521860803,0.007388474795658849
Navitoclax,XPO1,0.029222638861064795,-0.006964733236557519,0.34413891559736554,0.8202141500164417,1.0,1.0,0.52847743105541,0.8547369516862193,0.4767043242422671,0.853498202480877
Navitoclax,XRCC1,0.009609902002641875,-0.04142146678979819,0.7559197661444461,0.17907245838069352,1.0,1.0,0.846724480642297,0.23854179057020028,0.832013886701654,0.23149111799070599
Navitoclax,XRCC2,0.07979985781206286,0.05236368338785665,0.009765994084707685,0.09009765229792954,1.0,1.0,0.03652074871260478,0.1301611958750773,0.02798264217952824,0.12542920862804346
Navitoclax,XRCC3,-0.045963141939087036,-0.026747406184884134,0.13650356972204425,0.385285566159284,1.0,1.0,0.27893109490737694,0.4601871960751167,0.23593074357575392,0.45325238094325376
