drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_hmp_p,epistasis_score_hmp_neglog10p,epistasis_score_max_neglog10p,max_neglog10p_pair,max_neglog10p_gene_1,max_neglog10p_alteration_type_1,max_neglog10p_gene_2,max_neglog10p_alteration_type_2,max_neglog10p_alteration_1,max_neglog10p_alteration_2,max_neglog10p_epistasis_p,max_neglog10p_epistasis_fdr,median_abs_interaction_beta,mean_delta_r2,epistasis_score_hmp_fdr,epistasis_score_hmp_qvalue,epistasis_score_hmp_neglog10q,epistasis_score_hmp_fdr_n_systems
Ceralasertib,MDM2-p53 pathway,-0.1004118407650103,0.1254925942156164,0.2076422703644157,True,True,8,24,252,87,164,1,0,0.1,0,0,0.0,0.0,0.0,0.3957876091008177,0.13620661418805347,0.8658018025874893,2.450185451077964,MDM4_amp x RB1_mut,MDM4,amp,RB1,mut,MDM4_amp,RB1_mut,0.0035466191026876604,0.30855586193382645,0.013665984749457601,0.0008109307070995912,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,Ubiquitin/Proteasome System,0.0099386741954269,1.0,0.0495412667941284,True,True,21,60,1712,298,1408,6,0,0.1,0,0,0.0,0.0,0.0,0.39510690278150434,0.15609250618134118,0.8066179464072405,2.6290680610760817,ETV4_amp x MDM2_amp,ETV4,amp,MDM2,amp,ETV4_amp,MDM2_amp,0.002349264623658219,0.44849741602897475,0.015461104750318118,0.0008058008078730341,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,Endoplasmic Reticulum protein processing,-0.0169532868836492,1.0,0.4509829392592724,True,True,6,18,135,41,94,0,0,0.1,0,0,0.0,0.0,0.0,0.3948416264624282,0.07967350351356071,1.0986860850165314,2.5974361163319224,EGFR_mut x TUSC3_del,EGFR,mut,TUSC3,del,EGFR_mut,TUSC3_del,0.0025267593629886985,0.10359713388253664,0.012755670412254751,0.0008084409257972163,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,Epigenetic modification,0.18008744887001,4.1608839174145373e-07,0.0792161871276002,True,True,30,87,3656,983,2666,7,0,0.1,0,0,0.0,0.0,0.0,0.3942684743433201,0.06921630980613629,1.1597915583726146,3.5372671834331846,KDM5A_amp x ZBTB2_amp,KDM5A,amp,ZBTB2,amp,KDM5A_amp,ZBTB2_amp,0.0002902236612618823,0.15581424451962508,0.013957184808635018,0.0008284188465598287,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,Culin-RIng uniqutin ligase complex,-0.0688462876866138,1.0,0.0478160563154132,True,True,8,23,231,27,204,0,0,0.1,0,0,0.0,0.0,0.0,0.37640312996567526,0.15151506038396545,0.8195441967552374,2.024588316310187,ELOC_amp x STK11_del,ELOC,amp,STK11,del,ELOC_amp,STK11_del,0.009449562105563348,0.2551381768502104,0.011508114010567403,0.0007663801567451525,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,MutL alpha/beta complex,-0.034753402914422,1.0,0.0070251898825775,True,True,5,15,90,22,68,0,0,0.1,0,0,0.0,0.0,0.0,0.33455668637442754,0.1589734753362499,0.7986753315038311,1.9790161368817398,BRCA1_del x BRIP1_amp,BRCA1,del,BRIP1,amp,BRCA1_del,BRIP1_amp,0.010495034320080783,0.23089075504177722,0.010991232884897603,0.0006643244245375153,0.25392395045850213,0.25392395045850213,0.5952963339375944,124
Ceralasertib,EGFR/PI3K signaling,-0.0094135469812943,1.0,0.6280560023218462,True,True,11,33,495,102,393,0,0,0.1,0,0,0.0,0.0,0.0,0.410697220056167,0.16382495785454507,0.7856199350980002,2.4512849701884822,EGF_del x PIK3R1_del,EGF,del,PIK3R1,del,EGF_del,PIK3R1_del,0.003537651355091955,0.36084043821937944,0.01879698310412336,0.0008103527972676495,0.2539286846745449,0.2539286846745449,0.5952882369277087,124
Ceralasertib,Mediator/CCR-NOT complex,-0.0251001534100749,1.0,0.1243792246696636,True,True,9,27,324,69,254,1,0,0.1,0,0,0.0,0.0,0.0,0.4541764348905589,0.17145820109140403,0.7658417371249445,1.8739773047497095,MED12_del x RARA_mut,MED12,del,RARA,mut,MED12_del,RARA_mut,0.013366653658391825,0.5455798185266304,0.016693879778015824,0.0009547281758627838,0.25615442090763973,0.25615442090763973,0.5914981443387834,124
Ceralasertib,p53 regulation of cell cycle,-0.209069184366281,8.062859269131194e-10,0.2221940998891166,True,True,5,15,90,35,54,1,0,0.1,0,0,0.0,0.0,0.0,0.44545126171357896,0.17094969061691942,0.7671316808485873,1.7531294065529204,CREBBP_del x TP53_del,CREBBP,del,TP53,del,CREBBP_del,TP53_del,0.017655116734955234,0.4229633820231303,0.015104089896522828,0.0009328011691163532,0.25615442090763973,0.25615442090763973,0.5914981443387834,124
Ceralasertib,MAPK and MAP2K activation,-0.010437515678875,1.0,0.4532661611824812,True,True,14,41,780,186,592,2,0,0.1,0,0,0.0,0.0,0.0,0.4291359038207214,0.16739648289202147,0.7762536710538323,2.2712560858440707,KRAS_mut x MYC_mut,KRAS,mut,MYC,mut,KRAS_mut,MYC_mut,0.005354808130820006,0.6667294426046635,0.015883575947782412,0.0009116305799176613,0.25615442090763973,0.25615442090763973,0.5914981443387834,124
Ceralasertib,Histone modifications in DNA damage response,-0.1426094456356258,0.0003572892532026,0.4939878301679619,True,True,6,14,79,10,69,0,0,0.1,0,0,0.0,0.0,0.0,0.5687994585333781,0.17379493678662,0.7599628801178602,1.2742022281970249,CASP8_amp x PARP1_amp,CASP8,amp,PARP1,amp,CASP8_amp,PARP1_amp,0.053186054199493404,0.29923694833399395,0.026699765049553854,0.0012259459209117197,0.2565544304945343,0.2565544304945343,0.5908204810175067,124
Ceralasertib,Beta-catenin destruction complex,0.0321037235191877,1.0,0.1923455258100152,True,True,5,15,90,19,71,0,0,0.1,0,0,0.0,0.0,0.0,0.48083701216006675,0.17971428176588305,0.7454174084466494,1.434437657302524,APC_amp x HLA-A_amp,APC,amp,HLA-A,amp,APC_amp,HLA-A_amp,0.03677581810429868,0.4785523457163296,0.02080530153229525,0.0010997865140370763,0.26204810507775933,0.26204810507775933,0.581618976420263,124
Ceralasertib,PIK3/AKT signaling,0.013452932248336,1.0,0.4718099527574322,True,True,11,33,495,103,392,0,0,0.1,0,0,0.0,0.0,0.0,0.36933537155540813,0.18174304061844598,0.7405422103389303,2.1041704319884196,PIK3CD_mut x PTEN_mut,PIK3CD,mut,PTEN,mut,PIK3CD_mut,PTEN_mut,0.007867369866413577,0.532837697888102,0.01385836381944386,0.0007537964085188409,0.26204810507775933,0.26204810507775933,0.581618976420263,124
Ceralasertib,Contractile fiber,-0.0152819844590752,1.0,0.5510547531634511,True,True,5,15,90,10,80,0,0,0.1,0,0,0.0,0.0,0.0,0.5478762573176208,0.197995177892453,0.7033453867091788,1.205656877283938,C8orf34_amp x CBL_amp,C8orf34,amp,CBL,amp,C8orf34_amp,CBL_amp,0.062279213976341556,0.4317550701260531,0.02460859317118642,0.001181725215604934,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,Cell Proliferation,-0.0069851030302345,1.0,0.3303462570342721,True,True,14,41,780,146,623,11,0,0.1,0,0,0.0,0.0,0.0,0.44094405369624745,0.1970736984748541,0.7053713329475237,2.2667239450468353,FGF1_del x TP53_del,FGF1,del,TP53,del,FGF1_del,TP53_del,0.005410981573000967,0.7900033096581411,0.01927087973952403,0.0008951532499920819,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,TNFR/Traf signaling,-0.0184883027432312,1.0,0.4105202351845146,True,True,12,36,594,111,478,5,0,0.1,0,0,0.0,0.0,0.0,0.42542652445925355,0.1867187843355234,0.7288119888377619,1.8664141995558057,TP53_mut x TRAF2_del,TP53,mut,TRAF2,del,TP53_mut,TRAF2_del,0.013601468511949438,0.6290939569059454,0.014008444976645811,0.0009082258542166651,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,BAF (SWI/SNF) complex,-0.0627413437888038,1.0,0.0044081269390451,True,True,8,24,252,60,192,0,0,0.1,0,0,0.0,0.0,0.0,0.4022455813312377,0.19550532017626887,0.7088414198959478,1.8536250336446771,PBRM1_del x SOX2_amp,PBRM1,del,SOX2,amp,PBRM1_del,SOX2_amp,0.014007962367947503,0.5735824357091047,0.013124276824707919,0.0008522579499103992,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,Fas,0.0022655345969755,1.0,0.0239924266360653,True,True,7,21,189,41,146,2,0,0.1,0,0,0.0,0.0,0.0,0.39916306645484817,0.19665693545766502,0.7062907328144662,1.58901906147019,DAXX_mut x TP53_mut,DAXX,mut,TP53,mut,DAXX_mut,TP53_mut,0.025762080830555308,0.4776027910312462,0.0129956934788786,0.0008405924692093466,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,EGFR-MAPK signaling,0.1113956350011481,0.0326370637991453,0.343744804344212,True,True,23,68,2211,491,1718,2,0,0.1,0,0,0.0,0.0,0.0,0.390352833540574,0.19953507963833042,0.6999807413101848,2.2712560858440707,KRAS_mut x MYC_mut,KRAS,mut,MYC,mut,KRAS_mut,MYC_mut,0.005354808130820006,0.8566274460340927,0.014897769831348988,0.000792454156876684,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,Neg Regulation EGFR,0.0318429071060219,1.0,0.3896709402223403,True,True,6,18,135,38,97,0,0,0.1,0,0,0.0,0.0,0.0,0.3661220865314209,0.1912596102259693,0.718376733621407,1.9076454241831893,EGFR_amp x PTEN_amp,EGFR,amp,PTEN,amp,EGFR_amp,PTEN_amp,0.012369569236293218,0.47004363097914226,0.010893327458251969,0.0007459712795684651,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,Epithelial differentiation,0.0256194170191945,1.0,0.4506918891809878,True,True,8,24,252,65,187,0,0,0.1,0,0,0.0,0.0,0.0,0.3635771764194139,0.19813218686537784,0.7030449669524091,1.906000402491781,FLG_amp x PRSS8_amp,FLG,amp,PRSS8,amp,FLG_amp,PRSS8_amp,0.012416511568648802,0.6009330620619009,0.013094013086027976,0.0007345745318890608,0.26321648803354225,0.26321648803354225,0.5796869097476485,124
Ceralasertib,Regulation of androgen receptor signaling pathway,-0.0427397009241931,1.0,0.3192861186129078,True,True,5,15,90,35,55,0,0,0.1,0,0,0.0,0.0,0.0,0.38579228312194186,0.2048754258163694,0.6885101307758931,1.794361212388863,ANKRD11_mut x NCOR2_mut,ANKRD11,mut,NCOR2,mut,ANKRD11_mut,NCOR2_mut,0.01605605279855342,0.5619618479493697,0.015273734989677941,0.0008072590468700838,0.26601522737383126,0.26601522737383126,0.5750935025601053,124
Ceralasertib,RNA processing 1,-0.0960637635049343,0.2069645691607342,0.0589891642555653,True,True,30,90,3915,778,3100,37,0,0.1,0,0,0.0,0.0,0.0,0.3838911958895078,0.20594727280554678,0.6862439546827719,2.4047918307856344,CTCF_del x RBM10_del,CTCF,del,RBM10,del,CTCF_del,RBM10_del,0.0039373875997980754,0.9950875799077391,0.014997903967611111,0.0007638861361802259,0.26601522737383126,0.26601522737383126,0.5750935025601053,124
Ceralasertib,H3 acetylation and H3K4 methylation crosstalk,0.1342300616855958,0.0013287296535768,0.0890367053970998,True,True,5,13,66,26,39,1,0,0.1,0,0,0.0,0.0,0.0,0.402455456361493,0.20942076576076354,0.6789802567155767,1.6167352786485385,EP300_del x TP53_mut,EP300,del,TP53,mut,EP300_del,TP53_mut,0.024169336115607443,0.5451625737310707,0.014608455592901958,0.0008288915195813506,0.2677131438591204,0.2677131438591204,0.5723303058195865,124
Ceralasertib,Histone methyltransferase complex,0.1271155925364361,0.0038166119953764,0.1419081585656429,True,True,11,31,435,155,275,5,0,0.1,0,0,0.0,0.0,0.0,0.3660473910522658,0.2150698790409441,0.6674204091490339,2.274064543180106,KMT2C_amp x MEN1_amp,KMT2C,amp,MEN1,amp,KMT2C_amp,MEN1_amp,0.005320291852542585,0.8246452371441007,0.012969687720057473,0.000722712994928658,0.27212923470486805,0.27212923470486805,0.5652247996792936,124
Ceralasertib,Structural constituent of muscle,-0.0130066892719379,1.0,0.5510547531634511,True,True,6,18,135,14,121,0,0,0.1,0,0,0.0,0.0,0.0,0.5087288975083473,0.2221804220409508,0.6532942126057022,1.205656877283938,C8orf34_amp x CBL_amp,C8orf34,amp,CBL,amp,C8orf34_amp,CBL_amp,0.062279213976341556,0.6044570981764743,0.022072031928189725,0.0010645731944272571,0.2782865892230091,0.2782865892230091,0.5555077220410171,124
Ceralasertib,NeST:163,-0.0073649989225282,1.0,0.5106156259287853,True,True,7,21,189,53,136,0,0,0.1,0,0,0.0,0.0,0.0,0.3774515698782281,0.22444416691555136,0.648891677004618,1.794361212388863,ANKRD11_mut x NCOR2_mut,ANKRD11,mut,NCOR2,mut,ANKRD11_mut,NCOR2_mut,0.01605605279855342,0.7624213127372452,0.011675221457700937,0.0007758022259257073,0.2783107669752837,0.2783107669752837,0.555469991842383,124
Ceralasertib,Regulation of mRNA processing,-0.0035304885249546,1.0,0.5086659259970318,True,True,7,21,189,47,142,0,0,0.1,0,0,0.0,0.0,0.0,0.42024934347384424,0.22715600102849956,0.6436757854655242,1.6019378369093888,RBM10_mut x SPEN_mut,RBM10,mut,SPEN,mut,RBM10_mut,SPEN_mut,0.025007032762590795,0.8509618243151843,0.017538525199557058,0.0008469960477039465,0.27840971689262295,0.27840971689262295,0.5553156113057116,124
Ceralasertib,Nuclear receptor signaling,0.0699388383491511,1.0,0.6382179752759384,True,True,17,51,1224,310,913,1,0,0.1,0,0,0.0,0.0,0.0,0.40516459300549235,0.22901444454070596,0.6401371247060291,1.969763127447543,CREBBP_del x TBL1XR1_amp,CREBBP,del,TBL1XR1,amp,CREBBP_del,TBL1XR1_amp,0.010721038918565625,0.9316957864113908,0.01598618632657874,0.0008260546436090762,0.27840971689262295,0.27840971689262295,0.5553156113057116,124
Ceralasertib,Polybromo- and BAF containing complex,0.1101589255296896,0.0382258336143273,0.0077044295167021,True,True,12,35,561,140,421,0,0,0.1,0,0,0.0,0.0,0.0,0.38791345076766104,0.2356771301047182,0.6276825589742601,1.8536250336446771,PBRM1_del x SOX2_amp,PBRM1,del,SOX2,amp,PBRM1_del,SOX2_amp,0.014007962367947503,0.8235060370400316,0.013965224392289026,0.0007931957827888882,0.28372780711635975,0.28372780711635975,0.5470980985171973,124
Ceralasertib,Wnt/beta-catenin,0.0359454853637236,1.0,0.320352496750682,True,True,8,24,252,50,202,0,0,0.1,0,0,0.0,0.0,0.0,0.4213272540577857,0.24289675435569202,0.6145782883024471,1.434437657302524,APC_amp x HLA-A_amp,APC,amp,HLA-A,amp,APC_amp,HLA-A_amp,0.03677581810429868,0.669844012681442,0.01722983999758128,0.0008827737861483587,0.28434098992235923,0.28434098992235923,0.5461605289345759,124
Ceralasertib,Metabolic pathways,0.0507660874272539,1.0,0.5352050982347,True,True,12,36,594,127,467,0,0,0.1,0,0,0.0,0.0,0.0,0.3914587718374233,0.23915581050384696,0.6213190630918181,1.7249605301780249,APOB_mut x ATP7B_del,APOB,mut,ATP7B,del,APOB_mut,ATP7B_del,0.018838202882405678,0.7820268523928385,0.015019502533207016,0.0008018784029781897,0.28434098992235923,0.28434098992235923,0.5461605289345759,124
Ceralasertib,Histone acetyltransferase complex,0.0958550604323538,0.212381134713107,0.2238981792111812,True,True,14,41,780,158,620,2,0,0.1,0,0,0.0,0.0,0.0,0.3848579683934441,0.24535875743300353,0.6101984364116013,1.8419383903126358,HDAC1_amp x MYCL_amp,HDAC1,amp,MYCL,amp,HDAC1_amp,MYCL_amp,0.014390027029273762,0.9829855584109101,0.01610308434794578,0.000765557157588118,0.28434098992235923,0.28434098992235923,0.5461605289345759,124
Ceralasertib,Metabolism,0.0634854414267745,1.0,0.5979286031115645,True,True,18,54,1377,329,1047,1,0,0.1,0,0,0.0,0.0,0.0,0.3816487906721615,0.24435422038495994,0.6119801556164884,1.848592899215313,ABCC3_amp x SPTA1_amp,ABCC3,amp,SPTA1,amp,ABCC3_amp,SPTA1_amp,0.014171215448899852,0.9972714241554488,0.013787492141821952,0.0007661024510003225,0.28434098992235923,0.28434098992235923,0.5461605289345759,124
Ceralasertib,Histone methyltransferase subcomplex,0.0273977581771424,1.0,0.1140482584404568,True,True,6,18,135,53,79,3,0,0.1,0,0,0.0,0.0,0.0,0.35467354862502354,0.2477004231658791,0.6060732514745214,1.7054875166551757,KMT2D_mut x MEN1_mut,KMT2D,mut,MEN1,mut,KMT2D_mut,MEN1_mut,0.019702098380429304,0.8166906358897719,0.011346178507599097,0.0007088846381105076,0.28439678215341674,0.28439678215341674,0.546075321799236,124
Ceralasertib,Lymphoid JAK/STAT signaling,0.009581628743954,1.0,0.5261376449570124,True,True,16,48,1080,163,911,6,0,0.1,0,0,0.0,0.0,0.0,0.40226819918272866,0.2559841445788799,0.5917869336535806,1.5937214822361838,IRS2_del x PIK3R1_del,IRS2,del,PIK3R1,del,IRS2_del,PIK3R1_del,0.025484640863035753,0.9419299270039022,0.018884659688277076,0.0007960643299337499,0.28856394479801006,0.28856394479801006,0.5397579336495706,124
Ceralasertib,RAS-RAF-MAPK,0.0339183508689546,1.0,0.3844586207476471,True,True,7,21,189,57,132,0,0,0.1,0,0,0.0,0.0,0.0,0.3717460629845318,0.2548353432622988,0.5937403396046145,1.8196397683318033,BRAF_amp x HRAS_amp,BRAF,amp,HRAS,amp,BRAF_amp,HRAS_amp,0.015148172139254536,0.8634458119375086,0.015320563816055014,0.0007242930382894833,0.28856394479801006,0.28856394479801006,0.5397579336495706,124
Ceralasertib,Cell-extracellular matrix interactions,-0.1333340570293955,0.001517265754843,0.7646694293837846,True,True,5,15,90,12,78,0,0,0.1,0,0,0.0,0.0,0.0,0.4178398963182286,0.26138240977364646,0.5827236424451719,1.2293050176523912,ACTA2_del x CASR_amp,ACTA2,del,CASR,amp,ACTA2_del,CASR_amp,0.058978671030772534,0.7015077536194214,0.021563398590248986,0.0008243455043817719,0.2919947640714609,0.2919947640714609,0.5346249360695943,124
Ceralasertib,Type I interferon signaling pathway,-0.0513267863295705,1.0,0.4040194593168256,True,True,7,21,189,11,168,10,0,0.1,0,0,0.0,0.0,0.0,0.42063457596586296,0.27706174024928915,0.5574234422647563,0.8731737479645493,IFIT2_del x PML_del,IFIT2,del,PML,del,IFIT2_del,PML_del,0.13391408308765307,0.4679708534455373,0.029490006158480863,0.0009083645685296575,0.30403235213196333,0.30403235213196333,0.517080200585941,124
Ceralasertib,RNA processing 2,-0.0166272556653313,1.0,0.0589891642555653,True,True,15,45,945,164,777,4,0,0.1,0,0,0.0,0.0,0.0,0.3454383494392719,0.2752565482968731,0.5602623404565927,1.7255695604569072,FUS_amp x SF3B1_amp,FUS,amp,SF3B1,amp,FUS_amp,SF3B1_amp,0.018811803755499512,0.9942660769006713,0.014809296671033777,0.000667193224069329,0.30403235213196333,0.30403235213196333,0.517080200585941,124
Ceralasertib,Spliceosomal complex,-0.0690170021439198,1.0,0.1342473931628925,True,True,6,18,135,31,101,3,0,0.1,0,0,0.0,0.0,0.0,0.2798846414265819,0.2888036646641795,0.5393973002529058,1.635494227015653,SF1_mut x ZRSR2_del,SF1,mut,ZRSR2,del,SF1_mut,ZRSR2_del,0.023147589554101074,0.7175752761771332,0.011815526142970769,0.0005263778871166569,0.31413731945928297,0.31413731945928297,0.5028804664271432,124
Ceralasertib,mTOR regulation of mRNA translation,0.0376107538575085,1.0,0.5170690929667775,True,True,5,15,90,26,64,0,0,0.1,0,0,0.0,0.0,0.0,0.4004548133501075,0.2966861627031825,0.52770270849202,1.0489078373950167,MTOR_del x RICTOR_amp,MTOR,del,RICTOR,amp,MTOR_del,RICTOR_amp,0.08934950742073278,0.8113984429805776,0.015950292585216703,0.0007878435619614236,0.31990507978430116,0.31990507978430116,0.4949788636833965,124
Ceralasertib,MAPK signaling,0.0287423705102511,1.0,0.1417429235855627,True,True,6,18,135,31,104,0,0,0.1,0,0,0.0,0.0,0.0,0.37843134758887664,0.30640447690804906,0.5137048934707082,1.0927253035894755,ERBB4_mut x FGFR2_mut,ERBB4,mut,FGFR2,mut,ERBB4_mut,FGFR2_mut,0.08077457774890713,0.7231997465034677,0.01670366962263721,0.00075726169683714,0.32635534756810225,0.32635534756810225,0.4863092666809169,124
Ceralasertib,MHC class I including non-classical MHCs,-0.0816435994522017,0.9491228215255074,0.7677997855513848,True,True,8,24,252,39,203,10,0,0.1,0,0,0.0,0.0,0.0,0.3666130589449283,0.30955168172895137,0.5092668322144112,1.2601469710143458,B2M_amp x HLA-B_amp,B2M,amp,HLA-B,amp,B2M_amp,HLA-B_amp,0.054935493339943145,0.911229363278942,0.015391200214378085,0.0007003482463104068,0.32635534756810225,0.32635534756810225,0.4863092666809169,124
Ceralasertib,Chromosome centrometric region,0.0573931892826887,1.0,0.2642070751419846,True,True,7,21,189,38,149,2,0,0.1,0,0,0.0,0.0,0.0,0.35526301014193706,0.3105639597825489,0.5078489445370266,1.3829183260963551,AURKA_amp x AURKB_del,AURKA,amp,AURKB,del,AURKA_amp,AURKB_del,0.04140775393807852,0.8995012963353215,0.015717878339128005,0.0006591725346385179,0.32635534756810225,0.32635534756810225,0.4863092666809169,124
Ceralasertib,Ribosome abundance control,0.0933948554803976,0.2793383312795285,0.3905142171265057,True,True,12,36,594,106,488,0,0,0.1,0,0,0.0,0.0,0.0,0.31572076326103704,0.3253839268514876,0.48760390392562586,1.7255695604569072,FUS_amp x SF3B1_amp,FUS,amp,SF3B1,amp,FUS_amp,SF3B1_amp,0.018811803755499512,0.9536021933628719,0.012399400005873517,0.0005706879576912612,0.33905552041667614,0.33905552041667614,0.4697291801559216,124
Ceralasertib,Nuclear pore,-0.0811206160821827,0.9991136365242956,0.4252962504076479,True,True,5,15,90,23,67,0,0,0.1,0,0,0.0,0.0,0.0,0.35459066909493014,0.3368572425876,0.472554110677296,1.0534341729209253,NUP98_mut x TERT_mut,NUP98,mut,TERT,mut,NUP98_mut,TERT_mut,0.08842311841315764,0.8950922614684781,0.013827707812343557,0.0006551358440453312,0.34808581734052,0.34808581734052,0.4583136715626858,124
Ceralasertib,Transcription elongation,-0.1695968302030726,3.1893186545062235e-06,0.0176149532555932,True,True,8,24,252,54,196,2,0,0.1,0,0,0.0,0.0,0.0,0.3203142249639808,0.3493902113038509,0.4566892666005796,1.3779475721876842,CHD2_amp x SETD2_del,CHD2,amp,SETD2,del,CHD2_amp,SETD2_del,0.04188441247190277,0.9334221785816764,0.012564589400500738,0.0005651985309462677,0.35805277852626044,0.35805277852626044,0.4460529517547946,124
Ceralasertib,Extended mismatch repair complex,-0.0570194062470837,1.0,3.910409287382977e-06,True,True,10,30,405,66,336,3,0,0.1,0,0,0.0,0.0,0.0,0.34836187970673255,0.3528537890690136,0.4524052145967773,1.1627782353627718,ERCC4_amp x SLX4_amp,ERCC4,amp,SLX4,amp,ERCC4_amp,SLX4_amp,0.06874193687001265,0.9295622022733186,0.015887087908557477,0.0006375288321566096,0.35863827741440724,0.35863827741440724,0.44534336010929043,124
Ceralasertib,Interferon signaling,-0.002242467917023,1.0,0.3250788117331274,True,True,8,24,252,19,223,10,0,0.1,0,0,0.0,0.0,0.0,0.32626165389999007,0.36106449853293066,0.4424152112386691,0.8731737479645493,IFIT2_del x PML_del,IFIT2,del,PML,del,IFIT2_del,PML_del,0.13391408308765307,0.8083132923150189,0.014430099244254768,0.0006256857756261205,0.3639999822608406,0.3639999822608406,0.43889863751583197,124
Ceralasertib,MutS homologs,-0.0609158794261885,1.0,0.0009215849600614,True,True,5,15,90,17,71,2,0,0.1,0,0,0.0,0.0,0.0,0.28272882833854734,0.4638370603157447,0.33363455443107565,0.6938387590791745,MSH6_amp x PMS2_amp,MSH6,amp,PMS2,amp,MSH6_amp,PMS2_amp,0.20237704063576145,0.9120553312065608,0.012288484469836235,0.0004566656490798747,0.4638370603157447,0.4638370603157447,0.33363455443107565,124
Cisplatin,Beta-catenin destruction complex,0.0253661025046065,1.0,0.1923455258100152,True,True,5,15,90,8,82,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.125,0.9897854249043389,0.0008822332286991402,3.0544165888508483,3.9558365479827393,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.00011070403537012611,0.0008856322829610089,0.033516185664462496,0.0038100637939437465,0.10939692035869339,0.10939692035869339,0.9609949036886132,124
Cisplatin,Regulation of beta catenin transcription,-0.0732286093891406,1.0,0.2823705488824322,True,True,7,21,189,37,151,1,0,0.1,2,2,0.010582010582010581,0.010582010582010581,0.05405405405405406,0.5513544106919565,0.003850910124810725,2.4144366171223326,3.9558365479827393,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.00011070403537012611,0.004096049308694666,0.014811126871483022,0.001854742272455895,0.15917095182550997,0.15917095182550997,0.7981361866797598,124
Cisplatin,Wnt/beta-catenin,0.0440424404383659,1.0,0.320352496750682,True,True,8,24,252,28,224,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.03571428571428571,0.43986704571747814,0.0030747962704512294,2.51218365437636,3.9558365479827393,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.00011070403537012611,0.0030997129903635313,0.013149526353009682,0.0014219415069782113,0.15917095182550997,0.15917095182550997,0.7981361866797598,124
Cisplatin,Regulation of adherens junction stability,0.026106603264027,1.0,0.2665483130289413,True,True,10,30,405,62,340,3,0,0.1,1,1,0.0024691358024691358,0.0024691358024691358,0.016129032258064516,0.48460438686879337,0.006679356617344744,2.175265368511552,3.9558365479827393,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.00011070403537012611,0.006863650192947819,0.019463391795396596,0.0014931406891417547,0.20706005513768705,0.20706005513768705,0.6839036746772793,124
Cisplatin,EMT,0.0275701016838023,1.0,0.3331974713146275,True,True,14,42,819,112,704,3,0,0.1,1,1,0.001221001221001221,0.001221001221001221,0.008928571428571428,0.4759543055022576,0.011018906186362616,1.957861514450107,3.9558365479827393,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.00011070403537012611,0.012398851961454125,0.01670031615186627,0.001459843692438482,0.22772406118482738,0.22772406118482738,0.6425910796715156,124
Cisplatin,Ubiquitin/Proteasome System,-0.0133348633385479,1.0,0.0495412667941284,True,True,21,59,1655,215,1430,10,0,0.1,1,1,0.0006042296072507553,0.0006042296072507553,0.004651162790697674,0.4882312182659404,0.009229135232479249,2.034838990345372,4.3417805002769825,RIT1_amp x STK11_amp,RIT1,amp,STK11,amp,RIT1_amp,STK11_amp,4.552180768772218e-05,0.009787188652860268,0.01839083394743067,0.0014453497940556288,0.22772406118482738,0.22772406118482738,0.6425910796715156,124
Cisplatin,Locomotion,-0.1410982408212363,0.0133283642691535,0.3968348686560592,True,True,33,99,4752,642,4106,4,0,0.1,1,1,0.00021043771043771043,0.00021043771043771043,0.001557632398753894,0.41984770098821433,0.013052004558384872,1.8843227832077107,4.635742958869579,GNA11_amp x LMNA_amp,GNA11,amp,LMNA,amp,GNA11_amp,LMNA_amp,2.3134336117388705e-05,0.014852243787363549,0.014329393149219168,0.001221487030506656,0.23120693789138919,0.23120693789138919,0.6359991380597325,124
