drug,system,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
5-FU,Ribosome biogenesis,0.03619307886188374,0.040745287828413405,0.2276646970930547,0.1744086836866603,1.0,1.0,0.35932620866494175,0.26879455956414705,0.33987550221299334,0.27001732661632405
5-FU,Homologous recombination,-0.010958413412643215,0.0033407812879285206,0.7151723865710076,0.9112490273773775,1.0,1.0,0.8146746316591478,0.9248583405684411,0.7939625647525592,0.9436650006832922
5-FU,Cell Proliferation,-0.07024893253869567,0.026040069494019207,0.019244338438837882,0.38537168082358786,1.0,1.0,0.05363847522314388,0.4781474979305698,0.04611600613697127,0.4961542033207863
5-FU,Histone methyltransferase subcomplex,0.08410277189411873,0.08328106872518867,0.005063313294752181,0.005504722112316118,0.6632940416125357,0.7211185967134115,0.017007539528526554,0.01442237193426823,0.014905484081180578,0.01476693372109375
5-FU,RPA complex associated proteins,-0.12728697494511107,-0.10150856520612202,2.2198548210727864e-05,0.000716423276091227,0.00290800981560535,0.09385144916795074,0.00017105940091796177,0.0023462862291987684,0.0001436054229928568,0.002519501991085926
5-FU,mTOR regulation of autophagy/ribosome biogenesis,-0.03787792296746761,-0.027425303292530304,0.2069466498089798,0.36072466385737423,1.0,1.0,0.33887513906220446,0.45437433620496176,0.3186289260526114,0.4725493096531602
5-FU,PIK3/AKT signaling,-0.08327319601264684,-0.031934293954380855,0.005523652457477324,0.287205525110247,0.7235984719295294,1.0,0.018089961798238234,0.3919158728066912,0.016109799003996946,0.3995460933392109
5-FU,Locomotion,0.07743401173201064,0.08679183103999687,0.009858801616474455,0.003816703485265416,1.0,0.49998815656976947,0.030750071708527466,0.01063804588446318,0.026223411406256926,0.01077173766398067
5-FU,Regulation of adherens junction stability,-0.04299600690457882,-0.08473519624954913,0.151982153123563,0.004740599754643693,1.0,0.6210185678583238,0.26401082755608773,0.012673848323639261,0.25362626826989493,0.012937886830381745
5-FU,mTOR regulation of mRNA translation,-0.129608584258922,-0.0756978760290962,1.567995071782846e-05,0.011638053720415709,0.0020540735440355284,1.0,0.00013693823626903523,0.02771972795226287,0.0001075180515215302,0.028496916586438468
