drug,gene,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
CD437,CFTR,-0.02340768729117067,-0.0445005522022102,0.5123894399485143,0.21297791568584534,1.0,1.0,0.6101088190431729,0.2952087711630057,0.6565656476199284,0.3007732702096777
CD437,CHD2,0.17707506210913393,0.2381534516855315,7.213238304437652e-07,2.6596280733315325e-11,0.0005179105102586234,1.9096129566520403e-08,4.678093474399094e-06,7.072640580192742e-10,6.5975861179442474e-06,3.259652273090254e-10
CD437,CHD4,0.00754834487646235,0.03564544648996858,0.8327271147770572,0.3185889420698822,1.0,1.0,0.8818555581267361,0.4174212781134588,0.899432972410571,0.4195906947224251
CD437,CHEK1,-0.0076850569578241715,-0.0002681876951685035,0.8296796166607412,0.9939089626209181,1.0,1.0,0.8808464531972096,0.9939089626209181,0.8975662025430232,0.995873894864732
CD437,CHEK2,0.08138076579723473,0.09908797330377671,0.022758841823147025,0.0055590364757844846,1.0,1.0,0.043575595810718834,0.013129566413201513,0.060335440353303,0.013198307598610943
CD437,CIC,-0.1190146417481085,-0.12803698812145076,0.0008661196912205238,0.000339571864626409,0.6218739382963361,0.24381259880176165,0.002410364101923783,0.0011287620314896372,0.003649138024232779,0.001096608390412721
CD437,CIITA,0.022778256909728255,-0.0026842088028871296,0.5238478377184221,0.9400211884936005,1.0,1.0,0.6206645998049952,0.9573549125367449,0.6660969553987492,0.9584878769302795
CD437,CKS1B,0.03296023087030226,0.06568413041299566,0.35633289617329744,0.0660690608240202,1.0,1.0,0.4568696775936206,0.11188109828218515,0.5116237422283773,0.11214559260436525
CD437,CREBBP,0.19655565280189938,0.21301917178598964,3.7826256571449335e-08,2.5080300058988314e-09,2.7159252218300622e-05,1.800765544235361e-06,3.394906527287578e-07,3.5744648173814046e-08,4.5202638920888694e-07,2.272259361811181e-08
CD437,CRKL,-0.07279109912732928,-0.10382661743649178,0.04163480795085639,0.003665725062462988,1.0,1.0,0.07326909830567374,0.009399966410172947,0.09841577648959633,0.009144147984418385
CD437,CRLF2,-0.20276981350371018,-0.1706963453441862,1.3893181494140094e-08,1.7806963965583122e-06,9.975304312792588e-06,0.0012785400127288682,1.488851389969043e-07,1.2785400127288682e-05,1.8247507889254733e-07,9.412564510887373e-06
CD437,CSF1R,-0.06326807755013371,-0.07405279708032383,0.07662001758180503,0.038228216579079266,1.0,1.0,0.12252376976333187,0.07092470156015224,0.15996076362608,0.07031902520182472
CD437,CSF3R,-0.03525825367419315,0.00803751903954968,0.323756243717221,0.8221424721564277,1.0,1.0,0.4241915747973808,0.8758134940776189,0.477916328943208,0.8731146974115346
CD437,CTC1,-0.2405612477274592,-0.25724692220448253,1.6697754290362354e-11,6.072919944699606e-13,1.198898758048017e-08,4.3603565202943173e-10,5.449539809309168e-10,3.354120400226398e-11,4.158030374733007e-10,9.671770470153753e-12
CD437,CTCF,0.02110975116163369,0.10962342587640395,0.5547006825079162,0.0021582984601482558,1.0,1.0,0.6434169467539318,0.006029798810842209,0.6923513081976251,0.005737704268015234
CD437,CTLA4,-0.06438188372576749,-0.08735236156990146,0.071574661075271,0.014502487645919215,1.0,1.0,0.11548450933043725,0.030446743069502912,0.1515202161731044,0.03049876337740785
CD437,CTNNA1,-0.004930346233564857,0.015071275264615498,0.8902246721524856,0.6733019372980902,1.0,1.0,0.9250091383581543,0.7553606109062949,0.9391668636299517,0.7505496831974617
CD437,CTNNB1,-0.00011259158681569462,-0.00416768788518957,0.997453488938224,0.9070530616452552,1.0,1.0,0.9976220785015273,0.937070644980278,0.9984332475745336,0.9348288491788898
CD437,CTRC,0.0016977691885217746,0.07139815813523348,0.9621365131862181,0.04573244899375717,1.0,1.0,0.9771061053291438,0.08271007147989332,0.9794149571848364,0.08203847189885732
CD437,CUL3,0.11085950430863237,0.08318956064946521,0.0019193078517976137,0.019921595619541765,1.0,1.0,0.005066408226436348,0.040066402394484564,0.007359482176719286,0.040207183850543886
CD437,CUX1,-0.06508553300625267,-0.05312860010537983,0.06852994251890343,0.1370509492237466,1.0,1.0,0.111071103224769,0.20629472021519932,0.14626058576736983,0.2084064557909991
